timeRec,position
1.739922056448750019e+09
1.739922056452076197e+09
1.739922056452897072e+09
1.739922056453223705e+09
1.739922056454776764e+09
1.739922056455644608e+09
1.739922056456331968e+09
1.739922056457442522e+09
1.739922056458480597e+09
1.739922056459548712e+09
1.739922056460717678e+09
1.739922056462716341e+09
1.739922056463018417e+09
1.739922056465170860e+09
1.739922056466085196e+09
1.739922056466398716e+09
1.739922056468326330e+09
1.739922056469135761e+09
1.739922056470454931e+09
1.739922056471566677e+09
1.739922056473440886e+09
1.739922056474786997e+09
1.739922056475860834e+09
1.739922056476130486e+09
1.739922056478051662e+09
1.739922056478429079e+09
1.739922056479985714e+09
1.739922056481466293e+09
1.739922056482810736e+09
1.739922056483962536e+09
1.739922056485817432e+09
1.739922056486699581e+09
1.739922056486974716e+09
1.739922056488143921e+09
1.739922056489376783e+09
1.739922056490343094e+09
1.739922056492024422e+09
1.739922056492980003e+09
1.739922056494514942e+09
1.739922056495255947e+09
1.739922056496503353e+09
1.739922056497788191e+09
1.739922056498667479e+09
1.739922056500905514e+09
1.739922056501514435e+09
1.739922056502304077e+09
1.739922056503755331e+09
1.739922056506305218e+09
1.739922056507164955e+09
1.739922056508514166e+09
1.739922056508987188e+09
1.739922056509930849e+09
1.739922056511317015e+09
1.739922056513046503e+09
1.739922056514307022e+09
1.739922056514422178e+09
1.739922056516345739e+09
1.739922056516969204e+09
1.739922056518983603e+09
1.739922056519229174e+09
1.739922056521450996e+09
1.739922056521807194e+09
1.739922056522473574e+09
1.739922056524068117e+09
1.739922056524808884e+09
1.739922056526100159e+09
1.739922056527575731e+09
1.739922056528714657e+09
1.739922056530925512e+09
1.739922056531902552e+09
1.739922056532897949e+09
1.739922056533397436e+09
1.739922056534394741e+09
1.739922056535517931e+09
1.739922056536878824e+09
1.739922056537818193e+09
1.739922056539696693e+09
1.739922056541948557e+09
1.739922056541995049e+09
1.739922056543364286e+09
1.739922056544012785e+09
1.739922056545566320e+09
1.739922056546454668e+09
1.739922056547772169e+09
1.739922056549517155e+09
1.739922056549791574e+09
1.739922056551657200e+09
1.739922056552916288e+09
1.739922056554042339e+09
1.739922056555443764e+09
1.739922056555980206e+09
1.739922056558187246e+09
1.739922056558577061e+09
1.739922056560017586e+09
1.739922056561841726e+09
1.739922056562057018e+09
1.739922056563370228e+09
1.739922056565545559e+09
1.739922056566875219e+09
1.739922056567838907e+09
1.739922056568262100e+09
1.739922056572320938e+09
1.739922056573415518e+09
1.739922056573665142e+09
1.739922056573778391e+09
1.739922056574010134e+09
1.739922056575591564e+09
1.739922056576313496e+09
1.739922056577668905e+09
1.739922056578826189e+09
1.739922056580239058e+09
1.739922056581016779e+09
1.739922056582010031e+09
1.739922056583453655e+09
1.739922056584372044e+09
1.739922056585506916e+09
1.739922056587607861e+09
1.739922056588387728e+09
1.739922056589534998e+09
1.739922056590498209e+09
1.739922056591705322e+09
1.739922056593076944e+09
1.739922056594036341e+09
1.739922056595399618e+09
1.739922056596262693e+09
1.739922056597385406e+09
1.739922056599376202e+09
1.739922056600030184e+09
1.739922056601025581e+09
1.739922056602173090e+09
1.739922056603326559e+09
1.739922056604507923e+09
1.739922056605604887e+09
1.739922056607864141e+09
1.739922056607902050e+09
1.739922056609812975e+09
1.739922056610482216e+09
1.739922056611594677e+09
1.739922056613483429e+09
1.739922056613895893e+09
1.739922056615046263e+09
1.739922056616194487e+09
1.739922056617352009e+09
1.739922056618954182e+09
1.739922056619653702e+09
1.739922056621125698e+09
1.739922056622515678e+09
1.739922056623489618e+09
1.739922056625137568e+09
1.739922056625788689e+09
1.739922056627969027e+09
1.739922056628435612e+09
1.739922056629476070e+09
1.739922056630384922e+09
1.739922056631534576e+09
1.739922056632820368e+09
1.739922056634428978e+09
1.739922056635866642e+09
1.739922056636878014e+09
1.739922056637675285e+09
1.739922056638828278e+09
1.739922056640925646e+09
1.739922056644828081e+09
1.739922056645001650e+09
1.739922056645043612e+09
1.739922056645097017e+09
1.739922056647208691e+09
1.739922056647276640e+09
1.739922056648580790e+09
1.739922056649580717e+09
1.739922056650734901e+09
1.739922056652570963e+09
1.739922056653738022e+09
1.739922056654227257e+09
1.739922056655404329e+09
1.739922056657261610e+09
1.739922056658190966e+09
1.739922056659488440e+09
1.739922056660493374e+09
1.739922056661624432e+09
1.739922056662806034e+09
1.739922056664272785e+09
1.739922056664946795e+09
1.739922056666129351e+09
1.739922056667516470e+09
1.739922056668985128e+09
1.739922056670055151e+09
1.739922056670990944e+09
1.739922056674241543e+09
1.739922056675532103e+09
1.739922056676754236e+09
1.739922056677271605e+09
1.739922056677310228e+09
1.739922056677831650e+09
1.739922056679229975e+09
1.739922056680153608e+09
1.739922056681704760e+09
1.739922056683109045e+09
1.739922056683963537e+09
1.739922056685989618e+09
1.739922056687388897e+09
1.739922056687428236e+09
1.739922056688987494e+09
1.739922056689899206e+09
1.739922056690757275e+09
1.739922056692020416e+09
1.739922056694439411e+09
1.739922056694508314e+09
1.739922056695660591e+09
1.739922056696813345e+09
1.739922056697965145e+09
1.739922056699120045e+09
1.739922056701068401e+09
1.739922056701419115e+09
1.739922056702570438e+09
1.739922056703722954e+09
1.739922056705888987e+09
1.739922056706470490e+09
1.739922056707938671e+09
1.739922056708910227e+09
1.739922056709870577e+09
1.739922056711019516e+09
1.739922056712092876e+09
1.739922056713261604e+09
1.739922056714696646e+09
1.739922056715540409e+09
1.739922056717497110e+09
1.739922056718464613e+09
1.739922056719458342e+09
1.739922056721097469e+09
1.739922056721746206e+09
1.739922056722856522e+09
1.739922056723992348e+09
1.739922056725258350e+09
1.739922056726345778e+09
1.739922056727581978e+09
1.739922056729079962e+09
1.739922056730212450e+09
1.739922056731343269e+09
1.739922056732476950e+09
1.739922056733915091e+09
1.739922056734753609e+09
1.739922056736949921e+09
1.739922056737027645e+09
1.739922056738136768e+09
1.739922056739361525e+09
1.739922056741134167e+09
1.739922056742032051e+09
1.739922056743933201e+09
1.739922056744791746e+09
1.739922056745446682e+09
1.739922056746567011e+09
1.739922056747775555e+09
1.739922056749970436e+09
1.739922056750008106e+09
1.739922056751660109e+09
1.739922056753432512e+09
1.739922056754132509e+09
1.739922056755352020e+09
1.739922056756275892e+09
1.739922056757288456e+09
1.739922056758516073e+09
1.739922056759585142e+09
1.739922056760689974e+09
1.739922056763704062e+09
1.739922056764507055e+09
1.739922056764591932e+09
1.739922056765743732e+09
1.739922056766851902e+09
1.739922056768049479e+09
1.739922056770026922e+09
1.739922056770299673e+09
1.739922056771950483e+09
1.739922056772625685e+09
1.739922056773970842e+09
1.739922056774859428e+09
1.739922056776686668e+09
1.739922056778497458e+09
1.739922056778747320e+09
1.739922056779887915e+09
1.739922056781007051e+09
1.739922056782342911e+09
1.739922056784082413e+09
1.739922056784421921e+09
1.739922056785561562e+09
1.739922056786673546e+09
1.739922056790501833e+09
1.739922056790541172e+09
1.739922056791051149e+09
1.739922056791775465e+09
1.739922056792923212e+09
1.739922056794558287e+09
1.739922056795215368e+09
1.739922056797370911e+09
1.739922056797450781e+09
1.739922056798601627e+09
1.739922056800228834e+09
1.739922056801344872e+09
1.739922056802476406e+09
1.739922056803645849e+09
1.739922056804816723e+09
1.739922056805877686e+09
1.739922056807183266e+09
1.739922056809390306e+09
1.739922056810467005e+09
1.739922056810626984e+09
1.739922056812079668e+09
1.739922056813399553e+09
1.739922056814373732e+09
1.739922056815497875e+09
1.739922056816623211e+09
1.739922056818039179e+09
1.739922056819637537e+09
1.739922056820037127e+09
1.739922056821185350e+09
1.739922056822821856e+09
1.739922056823922157e+09
1.739922056825057268e+09
1.739922056826182604e+09
1.739922056828431606e+09
1.739922056828511477e+09
1.739922056830661297e+09
1.739922056832964897e+09
1.739922056833014250e+09
1.739922056833052158e+09
1.739922056834150553e+09
1.739922056835761547e+09
1.739922056836919785e+09
1.739922056839437246e+09
1.739922056841354609e+09
1.739922056841397762e+09
1.739922056841433525e+09
1.739922056842809916e+09
1.739922056844846487e+09
1.739922056844885349e+09
1.739922056846627235e+09
1.739922056847964764e+09
1.739922056849866390e+09
1.739922056849908113e+09
1.739922056852176428e+09
1.739922056852216721e+09
1.739922056853316069e+09
1.739922056854420185e+09
1.739922056855578423e+09
1.739922056856811047e+09
1.739922056857840538e+09
1.739922056859457254e+09
1.739922056860589743e+09
1.739922056861721754e+09
1.739922056862865210e+09
1.739922056864012003e+09
1.739922056865163326e+09
1.739922056867300749e+09
1.739922056867381573e+09
1.739922056868569374e+09
1.739922056870222569e+09
1.739922056874487400e+09
1.739922056874529600e+09
1.739922056874565601e+09
1.739922056874727964e+09
1.739922056875871420e+09
1.739922056878736973e+09
1.739922056879106760e+09
1.739922056879280090e+09
1.739922056880738258e+09
1.739922056881531239e+09
1.739922056883158684e+09
1.739922056884420633e+09
1.739922056885437965e+09
1.739922056887223721e+09
1.739922056888714552e+09
1.739922056888903618e+09
1.739922056890238047e+09
1.739922056891206980e+09
1.739922056893129587e+09
1.739922056893639565e+09
1.739922056896038294e+09
1.739922056896192551e+09
1.739922056897678852e+09
1.739922056899047613e+09
1.739922056900222063e+09
1.739922056900733948e+09
1.739922056901869535e+09
1.739922056903000355e+09
1.739922056904134750e+09
1.739922056905273914e+09
1.739922056906911135e+09
1.739922056908086777e+09
1.739922056909360170e+09
1.739922056910841942e+09
1.739922056911514282e+09
1.739922056914353609e+09
1.739922056915068388e+09
1.739922056916818142e+09
1.739922056917123556e+09
1.739922056917191982e+09
1.739922056918824673e+09
1.739922056920024872e+09
1.739922056921091557e+09
1.739922056922436237e+09
1.739922056923367262e+09
1.739922056924984217e+09
1.739922056925643444e+09
1.739922056927159786e+09
1.739922056928750515e+09
1.739922056930723906e+09
1.739922056931049109e+09
1.739922056932025671e+09
1.739922056934240580e+09
1.739922056934439898e+09
1.739922056935424805e+09
1.739922056936632633e+09
1.739922056938149452e+09
1.739922056939310551e+09
1.739922056940093279e+09
1.739922056941598892e+09
1.739922056943013906e+09
1.739922056944020748e+09
1.739922056945764065e+09
1.739922056946354866e+09
1.739922056947315454e+09
1.739922056950691223e+09
1.739922056951446533e+09
1.739922056951745033e+09
1.739922056952075481e+09
1.739922056953015566e+09
1.739922056954643965e+09
1.739922056955869675e+09
1.739922056957679033e+09
1.739922056958566666e+09
1.739922056959612846e+09
1.739922056960999489e+09
1.739922056963653088e+09
1.739922056963694811e+09
1.739922056963730097e+09
1.739922056967016220e+09
1.739922056967054367e+09
1.739922056967722654e+09
1.739922056969046831e+09
1.739922056969984770e+09
1.739922056971125364e+09
1.739922056973339319e+09
1.739922056973529339e+09
1.739922056974683285e+09
1.739922056975651264e+09
1.739922056977295637e+09
1.739922056978749275e+09
1.739922056979570389e+09
1.739922056980690718e+09
1.739922056982033968e+09
1.739922056983093262e+09
1.739922056984096289e+09
1.739922056985578537e+09
1.739922056987418890e+09
1.739922056987704277e+09
1.739922056989407539e+09
1.739922056990949631e+09
1.739922056991426468e+09
1.739922056992575407e+09
1.739922056994046450e+09
1.739922056995085478e+09
1.739922056996534586e+09
1.739922056997366428e+09
1.739922056999135256e+09
1.739922056999347210e+09
1.739922057001246214e+09
1.739922057002234459e+09
1.739922057003278255e+09
1.739922057004412413e+09
1.739922057006453276e+09
1.739922057006703138e+09
1.739922057007821321e+09
1.739922057009636164e+09
1.739922057010177374e+09
1.739922057011677980e+09
1.739922057012490988e+09
1.739922057015069008e+09
1.739922057015148640e+09
1.739922057016333818e+09
1.739922057017724276e+09
1.739922057018536091e+09
1.739922057020130157e+09
1.739922057020798683e+09
1.739922057021933556e+09
1.739922057024012566e+09
1.739922057024234533e+09
1.739922057025678396e+09
1.739922057027197123e+09
1.739922057028143167e+09
1.739922057029171944e+09
1.739922057031448364e+09
1.739922057031487226e+09
1.739922057034904003e+09
1.739922057034941912e+09
1.739922057035222769e+09
1.739922057036776543e+09
1.739922057037671328e+09
1.739922057039524555e+09
1.739922057039940596e+09
1.739922057041099072e+09
1.739922057042218924e+09
1.739922057043361187e+09
1.739922057044499874e+09
1.739922057045740604e+09
1.739922057047342539e+09
1.739922057047901630e+09
1.739922057049585819e+09
1.739922057050962448e+09
1.739922057051857233e+09
1.739922057054396391e+09
1.739922057054744244e+09
1.739922057055315256e+09
1.739922057057351828e+09
1.739922057057618380e+09
1.739922057058768988e+09
1.739922057059934378e+09
1.739922057061645031e+09
1.739922057063927412e+09
1.739922057064079285e+09
1.739922057064967871e+09
1.739922057065982103e+09
1.739922057067234278e+09
1.739922057068370342e+09
1.739922057069475889e+09
1.739922057071323156e+09
1.739922057071570158e+09
1.739922057080006123e+09
1.739922057080980778e+09
1.739922057081778526e+09
1.739922057081818819e+09
1.739922057081865549e+09
1.739922057081904411e+09
1.739922057081950426e+09
1.739922057081989288e+09
1.739922057082722664e+09
1.739922057083528519e+09
1.739922057088457108e+09
1.739922057088579178e+09
1.739922057089452505e+09
1.739922057089902639e+09
1.739922057090239048e+09
1.739922057091577768e+09
1.739922057091707706e+09
1.739922057093371630e+09
1.739922057094610453e+09
1.739922057096026182e+09
1.739922057096656799e+09
1.739922057108546019e+09
1.739922057108593702e+09
1.739922057110170126e+09
1.739922057110214949e+09
1.739922057110257387e+09
1.739922057110297918e+09
1.739922057110338926e+09
1.739922057110424995e+09
1.739922057112227440e+09
1.739922057112440348e+09
1.739922057112533331e+09
1.739922057112614393e+09
1.739922057112699032e+09
1.739922057113318920e+09
1.739922057114543676e+09
1.739922057118137598e+09
1.739922057123101950e+09
1.739922057124010801e+09
1.739922057124142647e+09
1.739922057124236345e+09
1.739922057124300241e+09
1.739922057124343395e+09
1.739922057124426126e+09
1.739922057125113487e+09
1.739922057128595829e+09
1.739922057128774166e+09
1.739922057129186153e+09
1.739922057129968882e+09
1.739922057132056236e+09
1.739922057133820772e+09
1.739922057133865356e+09
1.739922057134782791e+09
1.739922057135856628e+09
1.739922057139226913e+09
1.739922057139626741e+09
1.739922057139674664e+09
1.739922057141174555e+09
1.739922057144780397e+09
1.739922057144863129e+09
1.739922057144911528e+09
1.739922057145503759e+09
1.739922057149239302e+09
1.739922057149284840e+09
1.739922057149389267e+09
1.739922057150547504e+09
1.739922057156012774e+09
1.739922057156192064e+09
1.739922057157278776e+09
1.739922057159420729e+09
1.739922057159469128e+09
1.739922057160015583e+09
1.739922057160082340e+09
1.739922057160763741e+09
1.739922057164064407e+09
1.739922057164180040e+09
1.739922057169308901e+09
1.739922057169419527e+09
1.739922057169463634e+09
1.739922057170570850e+09
1.739922057170824051e+09
1.739922057170882463e+09
1.739922057170927525e+09
1.739922057173129559e+09
1.739922057173994064e+09
1.739922057180763721e+09
1.739922057180824280e+09
1.739922057180868864e+09
1.739922057180912733e+09
1.739922057186767578e+09
1.739922057186843395e+09
1.739922057189436436e+09
1.739922057189507484e+09
1.739922057189550161e+09
1.739922057189590931e+09
1.739922057190624475e+09
1.739922057190693378e+09
1.739922057196121931e+09
1.739922057196212769e+09
1.739922057198767662e+09
1.739922057199934483e+09
1.739922057201192141e+09
1.739922057208055973e+09
1.739922057209500074e+09
1.739922057209571838e+09
1.739922057209614277e+09
1.739922057209657431e+09
1.739922057209807634e+09
1.739922057209872484e+09
1.739922057212023973e+09
1.739922057216212273e+09
1.739922057216300488e+09
1.739922057216465950e+09
1.739922057216548443e+09
1.739922057218085051e+09
1.739922057221901417e+09
1.739922057224023342e+09
1.739922057229721308e+09
1.739922057229808807e+09
1.739922057229850531e+09
1.739922057229924679e+09
1.739922057229970217e+09
1.739922057231425285e+09
1.739922057231526375e+09
1.739922057233542204e+09
1.739922057234398603e+09
1.739922057236498356e+09
1.739922057236543417e+09
1.739922057236611366e+09
1.739922057236674547e+09
1.739922057241287708e+09
1.739922057242083073e+09
1.739922057243896246e+09
1.739922057249639988e+09
1.739922057249689817e+09
1.739922057249853134e+09
1.739922057249897003e+09
1.739922057249938965e+09
1.739922057249979734e+09
1.739922057250036240e+09
1.739922057250080347e+09
1.739922057251155138e+09
1.739922057251199484e+09
1.739922057251240492e+09
1.739922057251281261e+09
1.739922057251469135e+09
1.739922057251602650e+09
1.739922057251645803e+09
1.739922057252010584e+09
1.739922057252054453e+09
1.739922057252155066e+09
1.739922057252878666e+09
1.739922057254716158e+09
1.739922057254939795e+09
1.739922057256044865e+09
1.739922057259753466e+09
1.739922057269684315e+09
1.739922057269760370e+09
1.739922057269802570e+09
1.739922057269843817e+09
1.739922057269884586e+09
1.739922057269925117e+09
1.739922057270105839e+09
1.739922057270209551e+09
1.739922057270361185e+09
1.739922057272899389e+09
1.739922057275342941e+09
1.739922057275549889e+09
1.739922057276967287e+09
1.739922057277568579e+09
1.739922057277806997e+09
1.739922057277846098e+09
1.739922057278463840e+09
1.739922057278631449e+09
1.739922057279778242e+09
1.739922057280943394e+09
1.739922057281999588e+09
1.739922057283017874e+09
1.739922057285197735e+09
1.739922057285300732e+09
1.739922057287023783e+09
1.739922057288107872e+09
1.739922057289643288e+09
1.739922057291620016e+09
1.739922057291775942e+09
1.739922057293704033e+09
1.739922057294874907e+09
1.739922057295722008e+09
1.739922057296298265e+09
1.739922057297413349e+09
1.739922057299106121e+09
1.739922057300986052e+09
1.739922057302797318e+09
1.739922057302856922e+09
1.739922057303287745e+09
1.739922057304534435e+09
1.739922057307556391e+09
1.739922057309000254e+09
1.739922057309060097e+09
1.739922057309099197e+09
1.739922057310916901e+09
1.739922057311759710e+09
1.739922057316121578e+09
1.739922057316447020e+09
1.739922057317344666e+09
1.739922057317510843e+09
1.739922057318374395e+09
1.739922057318413019e+09
1.739922057320566893e+09
1.739922057323115110e+09
1.739922057324665546e+09
1.739922057325019836e+09
1.739922057325057983e+09
1.739922057326789141e+09
1.739922057328022718e+09
1.739922057328368425e+09
1.739922057329319239e+09
1.739922057329981089e+09
1.739922057331395149e+09
1.739922057335124969e+09
1.739922057341230631e+09
1.739922057342236042e+09
1.739922057342335701e+09
1.739922057342629910e+09
1.739922057343766212e+09
1.739922057344174623e+09
1.739922057344594955e+09
1.739922057344985962e+09
1.739922057345237017e+09
1.739922057345275164e+09
1.739922057345880270e+09
1.739922057346807480e+09
1.739922057347959757e+09
1.739922057349121332e+09
1.739922057350343466e+09
1.739922057351898670e+09
1.739922057354966164e+09
1.739922057357052326e+09
1.739922057357119322e+09
1.739922057357162476e+09
1.739922057357714415e+09
1.739922057358867645e+09
1.739922057360852480e+09
1.739922057361218214e+09
1.739922057362295866e+09
1.739922057363679886e+09
1.739922057364658356e+09
1.739922057365752935e+09
1.739922057367243052e+09
1.739922057367971659e+09
1.739922057369775534e+09
1.739922057371404648e+09
1.739922057371994019e+09
1.739922057373116493e+09
1.739922057376016617e+09
1.739922057377215862e+09
1.739922057379953384e+09
1.739922057380132675e+09
1.739922057387352228e+09
1.739922057387527227e+09
1.739922057387680054e+09
1.739922057387717485e+09
1.739922057387783766e+09
1.739922057387862206e+09
1.739922057387927532e+09
1.739922057388226509e+09
1.739922057388303518e+09
1.739922057389194965e+09
1.739922057390328169e+09
1.739922057391439676e+09
1.739922057393097162e+09
1.739922057394110203e+09
1.739922057395235538e+09
1.739922057398617744e+09
1.739922057398656368e+09
1.739922057402797937e+09
1.739922057403002739e+09
1.739922057403083086e+09
1.739922057403195381e+09
1.739922057403279543e+09
1.739922057404770374e+09
1.739922057405876637e+09
1.739922057406877279e+09
1.739922057407973051e+09
1.739922057409090757e+09
1.739922057410384893e+09
1.739922057411453962e+09
1.739922057412827730e+09
1.739922057413791418e+09
1.739922057415545702e+09
1.739922057416517019e+09
1.739922057417692184e+09
1.739922057418761730e+09
1.739922057420058012e+09
1.739922057421080589e+09
1.739922057422226429e+09
1.739922057423349619e+09
1.739922057424847603e+09
1.739922057425676107e+09
1.739922057427120686e+09
1.739922057428725004e+09
1.739922057429936886e+09
1.739922057431909084e+09
1.739922057431946039e+09
1.739922057440626383e+09
1.739922057441125631e+09
1.739922057441604137e+09
1.739922057442510128e+09
1.739922057442549467e+09
1.739922057442584991e+09
1.739922057442619562e+09
1.739922057442654133e+09
1.739922057446906090e+09
1.739922057446949482e+09
1.739922057446985960e+09
1.739922057447021246e+09
1.739922057448489904e+09
1.739922057448554993e+09
1.739922057452643394e+09
1.739922057452796459e+09
1.739922057452867746e+09
1.739922057453804016e+09
1.739922057460744381e+09
1.739922057460859537e+09
1.739922057460941076e+09
1.739922057460978985e+09
1.739922057461029291e+09
1.739922057461079836e+09
1.739922057468616724e+09
1.739922057470510483e+09
1.739922057473063707e+09
1.739922057473167419e+09
1.739922057473210573e+09
1.739922057473325491e+09
1.739922057473363638e+09
1.739922057473495722e+09
1.739922057473706484e+09
1.739922057473901510e+09
1.739922057474457741e+09
1.739922057475067854e+09
1.739922057476852894e+09
1.739922057477667332e+09
1.739922057478666544e+09
1.739922057480444193e+09
1.739922057481596947e+09
1.739922057482964516e+09
1.739922057483302116e+09
1.739922057484683514e+09
1.739922057485914707e+09
1.739922057486860275e+09
1.739922057488556623e+09
1.739922057489494085e+09
1.739922057491676092e+09
1.739922057491907835e+09
1.739922057492970943e+09
1.739922057494011879e+09
1.739922057496239662e+09
1.739922057496655941e+09
1.739922057497539043e+09
1.739922057498505354e+09
1.739922057500022173e+09
1.739922057503870726e+09
1.739922057503909111e+09
1.739922057503944159e+09
1.739922057504568338e+09
1.739922057505701542e+09
1.739922057506852150e+09
1.739922057507980585e+09
1.739922057509673357e+09
1.739922057510806799e+09
1.739922057511904955e+09
1.739922057513177395e+09
1.739922057516374588e+09
1.739922057516425133e+09
1.739922057516468287e+09
1.739922057517608881e+09
1.739922057518967152e+09
1.739922057519874096e+09
1.739922057521024942e+09
1.739922057522669554e+09
1.739922057524314165e+09
1.739922057525525808e+09
1.739922057526230574e+09
1.739922057528977394e+09
1.739922057529070377e+09
1.739922057529457569e+09
1.739922057530765295e+09
1.739922057531749725e+09
1.739922057533047438e+09
1.739922057534213543e+09
1.739922057535563707e+09
1.739922057537328482e+09
1.739922057537865877e+09
1.739922057539005041e+09
1.739922057540880680e+09
1.739922057541387796e+09
1.739922057542358160e+09
1.739922057544265032e+09
1.739922057544678450e+09
1.739922057546317577e+09
1.739922057547438860e+09
1.739922057548575163e+09
1.739922057549687386e+09
1.739922057550822258e+09
1.739922057551955938e+09
1.739922057553328276e+09
1.739922057554320335e+09
1.739922057555363655e+09
1.739922057556579590e+09
1.739922057558875561e+09
1.739922057559367657e+09
1.739922057560420513e+09
1.739922057561866522e+09
1.739922057562691927e+09
1.739922057563801527e+09
1.739922057565999031e+09
1.739922057566072941e+09
1.739922057567203283e+09
1.739922057568762779e+09
1.739922057570045710e+09
1.739922057571959019e+09
1.739922057572289705e+09
1.739922057573345184e+09
1.739922057574652910e+09
1.739922057575603008e+09
1.739922057576950550e+09
1.739922057578296900e+09
1.739922057579130173e+09
1.739922057580202103e+09
1.739922057581676483e+09
1.739922057583195448e+09
1.739922057584102392e+09
1.739922057585483313e+09
1.739922057586506605e+09
1.739922057587521076e+09
1.739922057588791370e+09
1.739922057589790106e+09
1.739922057591002703e+09
1.739922057592041016e+09
1.739922057593184948e+09
1.739922057594803810e+09
1.739922057595984697e+09
1.739922057597112894e+09
1.739922057598681688e+09
1.739922057599387884e+09
1.739922057600540400e+09
1.739922057602382660e+09
1.739922057602781773e+09
1.739922057603931427e+09
1.739922057605056524e+09
1.739922057606690645e+09
1.739922057607815504e+09
1.739922057609248161e+09
1.739922057610759974e+09
1.739922057611671925e+09
1.739922057612355232e+09
1.739922057614732504e+09
1.739922057614776134e+09
1.739922057617254972e+09
1.739922057617316961e+09
1.739922057619276285e+09
1.739922057619671583e+09
1.739922057620835304e+09
1.739922057621935129e+09
1.739922057623255014e+09
1.739922057624290228e+09
1.739922057625421047e+09
1.739922057626547575e+09
1.739922057627964497e+09
1.739922057628760576e+09
1.739922057630918741e+09
1.739922057631614685e+09
1.739922057633688927e+09
1.739922057633767843e+09
1.739922057636041164e+09
1.739922057637114763e+09
1.739922057637159109e+09
1.739922057638324261e+09
1.739922057640083790e+09
1.739922057641719580e+09
1.739922057642474174e+09
1.739922057643597364e+09
1.739922057644807100e+09
1.739922057645716429e+09
1.739922057647333622e+09
1.739922057648573160e+09
1.739922057651974678e+09
1.739922057652023554e+09
1.739922057652061224e+09
1.739922057652423143e+09
1.739922057654357195e+09
1.739922057655247927e+09
1.739922057656538725e+09
1.739922057657282829e+09
1.739922057658920765e+09
1.739922057659588337e+09
1.739922057660965443e+09
1.739922057663759708e+09
1.739922057663810253e+09
1.739922057664524078e+09
1.739922057665894508e+09
1.739922057666900635e+09
1.739922057668903828e+09
1.739922057669184685e+09
1.739922057670495510e+09
1.739922057671593904e+09
1.739922057672805309e+09
1.739922057673993111e+09
1.739922057675098658e+09
1.739922057676064014e+09
1.739922057683709145e+09
1.739922057688056469e+09
1.739922057688116550e+09
1.739922057688159704e+09
1.739922057688204050e+09
1.739922057688257217e+09
1.739922057688298464e+09
1.739922057690909863e+09
1.739922057691043854e+09
1.739922057691480160e+09
1.739922057691966534e+09
1.739922057692025661e+09
1.739922057692091703e+09
1.739922057692860365e+09
1.739922057694124222e+09
1.739922057695207357e+09
1.739922057696381807e+09
1.739922057697566748e+09
1.739922057698644161e+09
1.739922057699782848e+09
1.739922057701287508e+09
1.739922057702316761e+09
1.739922057703473091e+09
1.739922057704623461e+09
