timeRec,sineWave
1.716156659889081240e+09,-2.573453929647835370e-01
1.716156659890213013e+09,-2.584388822117789086e-01
1.716156659891344786e+09,-2.595320404218319776e-01
1.716156659892457485e+09,-2.606064518378382044e-01
1.716156659893587828e+09,-2.616975687536078343e-01
1.716156659894703388e+09,-2.627740888584123025e-01
1.716156659895838976e+09,-2.638695993655791883e-01
1.716156659896983385e+09,-2.649732757775968284e-01
1.716156659898110867e+09,-2.660602876165706898e-01
1.716156659899221420e+09,-2.671306487029163068e-01
1.716156659900349140e+09,-2.682172175126642522e-01
1.716156659901528835e+09,-2.693534998969472349e-01
1.716156659902662992e+09,-2.704455667185224899e-01
1.716156659903790951e+09,-2.715313196792713546e-01
1.716156659904841185e+09,-2.725419458846792820e-01
1.716156659905977249e+09,-2.736348273314584412e-01
1.716156659907113075e+09,-2.747271263687495746e-01
1.716156659908250570e+09,-2.758206751715083782e-01
1.716156659909387827e+09,-2.769136379961544825e-01
1.716156659910506487e+09,-2.779883790701509483e-01
1.716156659911661386e+09,-2.790975720137047755e-01
1.716156659912817001e+09,-2.802070793012519379e-01
1.716156659913930655e+09,-2.812759450867098887e-01
1.716156659915066004e+09,-2.823652753045471919e-01
1.716156659916205168e+09,-2.834578997868129058e-01
1.716156659917320967e+09,-2.845277572119156995e-01
1.716156659918459415e+09,-2.856189667208466898e-01
1.716156659919591188e+09,-2.867034105859062598e-01
1.716156659920732260e+09,-2.877963921496719535e-01
1.716156659921847105e+09,-2.888638910572727259e-01
1.716156659922982216e+09,-2.899504260050025373e-01
1.716156659924110413e+09,-2.910299725124356196e-01
1.716156659925236940e+09,-2.921075524488032094e-01
1.716156659926343203e+09,-2.931653865969917616e-01
1.716156659927446127e+09,-2.942196718471947192e-01
1.716156659928552866e+09,-2.952772438044481418e-01
1.716156659929685354e+09,-2.963590466480433006e-01
1.716156659930793762e+09,-2.974174789041861833e-01
1.716156659931930065e+09,-2.985021690916073167e-01
1.716156659933066607e+09,-2.995867013255317790e-01
1.716156659934200287e+09,-3.006681179366412771e-01
1.716156659935316324e+09,-3.017323274836501423e-01
1.716156659936450481e+09,-3.028134303451164855e-01
1.716156659937595367e+09,-3.039043651008168645e-01
1.716156659938706160e+09,-3.049624319120564642e-01
1.716156659939836264e+09,-3.060385078026809369e-01
1.716156659940971613e+09,-3.071191845583834956e-01
1.716156659942086697e+09,-3.081801862822152183e-01
1.716156659943202972e+09,-3.092419384720264675e-01
1.716156659944333553e+09,-3.103169042725617000e-01
1.716156659945469856e+09,-3.113969109725126527e-01
1.716156659946588993e+09,-3.124602090039603763e-01
1.716156659947726488e+09,-3.135405482554920464e-01
1.716156659948868275e+09,-3.146245554154132318e-01
1.716156659949984789e+09,-3.156841724578643982e-01
1.716156659951121569e+09,-3.167626180323686036e-01
1.716156659952262163e+09,-3.178442711451956448e-01
1.716156659953380823e+09,-3.189047215955477244e-01
1.716156659954517603e+09,-3.199819401593519408e-01
1.716156659955682516e+09,-3.210853890839503455e-01
1.716156659956796169e+09,-3.221398752806851062e-01
1.716156659957955837e+09,-3.232375069083650021e-01
1.716156659959094286e+09,-3.243146315722989503e-01
1.716156659960216284e+09,-3.253757802434912305e-01
1.716156659961328030e+09,-3.264268289033341319e-01
1.716156659962470055e+09,-3.275060834924476416e-01
1.716156659963600397e+09,-3.285738770864709557e-01
1.716156659964742422e+09,-3.296522803789759815e-01
1.716156659965860128e+09,-3.307073034657392330e-01
1.716156659966991186e+09,-3.317745086380326502e-01
1.716156659968106747e+09,-3.328266757328596226e-01
1.716156659969248056e+09,-3.339027001402476436e-01
1.716156659970356703e+09,-3.349475131831680663e-01
1.716156659971466064e+09,-3.359925882173719347e-01
1.716156659972606659e+09,-3.370666550285277840e-01
1.716156659973724365e+09,-3.381187432707988272e-01
1.716156659974817276e+09,-3.391470832322979745e-01
1.716156659975954771e+09,-3.402169431238077357e-01
1.716156659977081299e+09,-3.412760540160809097e-01
1.716156659978204012e+09,-3.423311475986062224e-01
1.716156659979355574e+09,-3.434129040248256048e-01
1.716156659980488300e+09,-3.444765228481036501e-01
1.716156659981597662e+09,-3.455177737576901054e-01
1.716156659982726574e+09,-3.465769381353253631e-01
1.716156659983853340e+09,-3.476336488848584816e-01
1.716156659984968901e+09,-3.486794158717598791e-01
1.716156659986104488e+09,-3.497435113610947166e-01
1.716156659987218142e+09,-3.507866152297685058e-01
1.716156659988367319e+09,-3.518625369114865564e-01
1.716156659989495993e+09,-3.529188093480611355e-01
1.716156659990622520e+09,-3.539726253596239824e-01
1.716156659991729259e+09,-3.550074924547411692e-01
1.716156659992857456e+09,-3.560619761799274086e-01
1.716156659994003534e+09,-3.571327089375347374e-01
1.716156659995117426e+09,-3.581729216857901799e-01
1.716156659996247530e+09,-3.592278203564400751e-01
1.716156659997377396e+09,-3.602820378374520516e-01
1.716156659998494387e+09,-3.613237906133601740e-01
1.716156659999632120e+09,-3.623844251824998031e-01
1.716156660000762939e+09,-3.634381493379829076e-01
1.716156660001872063e+09,-3.644712051142212084e-01
1.716156660003001928e+09,-3.655231197013678601e-01
1.716156660004134178e+09,-3.665767858814900082e-01
1.716156660005265951e+09,-3.676295386686869726e-01
1.716156660006421566e+09,-3.687039827845918771e-01
1.716156660007550478e+09,-3.697531241995332119e-01
1.716156660008682966e+09,-3.708051157161817435e-01
1.716156660009821892e+09,-3.718626073404753818e-01
1.716156660010957003e+09,-3.729160770810588943e-01
1.716156660012112141e+09,-3.739876402664836785e-01
1.716156660013256550e+09,-3.750487587598586026e-01
1.716156660014454603e+09,-3.761590908919086318e-01
1.716156660015629053e+09,-3.772470237716961661e-01
1.716156660016768932e+09,-3.783024350574371031e-01
1.716156660017902851e+09,-3.793518398776544731e-01
1.716156660019058466e+09,-3.804208218650160234e-01
1.716156660020170450e+09,-3.814489644982148597e-01
1.716156660021308661e+09,-3.825008672856109460e-01
1.716156660022427559e+09,-3.835344395486480207e-01
1.716156660023547649e+09,-3.845686320690152038e-01
1.716156660024687052e+09,-3.856201604568026409e-01
1.716156660025846958e+09,-3.866900972853407614e-01
1.716156660026968002e+09,-3.877236919048911434e-01
1.716156660028098345e+09,-3.887653661619967504e-01
1.716156660029232740e+09,-3.898102762017867096e-01
1.716156660030363798e+09,-3.908516122694459249e-01
1.716156660031476736e+09,-3.918757778325901442e-01
1.716156660032624245e+09,-3.929312483399499678e-01
1.716156660033759594e+09,-3.939750255606114804e-01
1.716156660034872293e+09,-3.949974871057992942e-01
1.716156660036023140e+09,-3.960544874733948340e-01
1.716156660037134409e+09,-3.970746399250772996e-01
1.716156660038261652e+09,-3.981089556731836065e-01
1.716156660039386988e+09,-3.991410167261939534e-01
1.716156660040499210e+09,-4.001605549853230470e-01
1.716156660041637421e+09,-4.012034027441425121e-01
1.716156660042749882e+09,-4.022221563856221982e-01
1.716156660043884277e+09,-4.032604842917269505e-01
1.716156660045014381e+09,-4.042943681029935177e-01
1.716156660046141863e+09,-4.053253380643325188e-01
1.716156660047258139e+09,-4.063455539538921024e-01
1.716156660048389912e+09,-4.073794165211920282e-01
1.716156660049524307e+09,-4.084151511770732768e-01
1.716156660050640345e+09,-4.094336113850801651e-01
1.716156660051772594e+09,-4.104663454335513717e-01
1.716156660052881002e+09,-4.114768234339449826e-01
1.716156660054020166e+09,-4.125148133047872867e-01
1.716156660055133581e+09,-4.135288235730176787e-01
1.716156660056267738e+09,-4.145611973254647586e-01
1.716156660057376862e+09,-4.155702680456856979e-01
1.716156660058507681e+09,-4.165985513596909828e-01
1.716156660059623480e+09,-4.176126541080429910e-01
1.716156660060764074e+09,-4.186487550732116425e-01
1.716156660061881304e+09,-4.196631035487664585e-01
1.716156660063027620e+09,-4.207033161149996703e-01
1.716156660064160824e+09,-4.217310860441995657e-01
1.716156660065271139e+09,-4.227375720527236647e-01
1.716156660066400766e+09,-4.237610292112926058e-01
1.716156660067537308e+09,-4.247902049498612498e-01
1.716156660068667650e+09,-4.258132231658974254e-01
1.716156660069802046e+09,-4.268393626789230288e-01
1.716156660070918560e+09,-4.278487908774479265e-01
1.716156660072051525e+09,-4.288725469271776891e-01
1.716156660073204994e+09,-4.299142650009737388e-01
1.716156660074384928e+09,-4.309792917490097297e-01
1.716156660075526237e+09,-4.320088851611570968e-01
1.716156660076656342e+09,-4.330278152950152171e-01
1.716156660077820778e+09,-4.340771217627974465e-01
1.716156660078947067e+09,-4.350914929673285747e-01
1.716156660080085993e+09,-4.361166834589393915e-01
1.716156660081222057e+09,-4.371387350559005069e-01
1.716156660082376480e+09,-4.381767245455959747e-01
1.716156660083487272e+09,-4.391749326993487079e-01
1.716156660084622145e+09,-4.401942208431901538e-01
1.716156660085788488e+09,-4.412411842055884437e-01
1.716156660086920261e+09,-4.422565415254042231e-01
1.716156660088077545e+09,-4.432941997612621643e-01
1.716156660089227676e+09,-4.443248565709846387e-01
1.716156660090368509e+09,-4.453466003146090979e-01
1.716156660091506004e+09,-4.463647775545347418e-01
1.716156660092647791e+09,-4.473862153440913425e-01
1.716156660093775034e+09,-4.483940704008497757e-01
1.716156660094834805e+09,-4.493410795025228888e-01
1.716156660095969677e+09,-4.503546398842181442e-01
1.716156660097088814e+09,-4.513535786837034602e-01
1.716156660098227501e+09,-4.523693878421615744e-01
1.716156660099363565e+09,-4.533822728866170326e-01
1.716156660100500107e+09,-4.543949975433915212e-01
1.716156660101634026e+09,-4.554048003838501724e-01
1.716156660102769613e+09,-4.564155026368640899e-01
1.716156660103880882e+09,-4.574039908315601366e-01
1.716156660105009556e+09,-4.584073824023391364e-01
1.716156660106146336e+09,-4.594173901424680739e-01
1.716156660107288122e+09,-4.604312487023427547e-01
1.716156660108423710e+09,-4.614390075426346161e-01
1.716156660109560013e+09,-4.624468055094695385e-01
1.716156660110668182e+09,-4.634290765997954864e-01
1.716156660111792803e+09,-4.644253477466369073e-01
1.716156660112922907e+09,-4.654258849952392363e-01
1.716156660114053965e+09,-4.664266714143648351e-01
1.716156660115181923e+09,-4.674241211308730604e-01
1.716156660116289854e+09,-4.684032819499631128e-01
1.716156660117411137e+09,-4.693936570157679622e-01
1.716156660118534803e+09,-4.703855458772470688e-01
1.716156660119667053e+09,-4.713844104821428571e-01
1.716156660120779276e+09,-4.723650188719493714e-01
1.716156660121913671e+09,-4.733645744358305207e-01
1.716156660123040915e+09,-4.743572242327490640e-01
1.716156660124148846e+09,-4.753322806269421608e-01
1.716156660125278473e+09,-4.763258303541345051e-01
1.716156660126421213e+09,-4.773302950296241520e-01
1.716156660127569914e+09,-4.783393707206790024e-01
1.716156660128753424e+09,-4.793783642942375245e-01
1.716156660129883051e+09,-4.803694284930120628e-01
1.716156660131030321e+09,-4.813753441120584009e-01
1.716156660132166386e+09,-4.823708103599766428e-01
1.716156660133300066e+09,-4.833635668777865324e-01
1.716156660134433985e+09,-4.843559107472898972e-01
1.716156660135547638e+09,-4.853299131191610716e-01
1.716156660136694670e+09,-4.863324791928494983e-01
1.716156660137837648e+09,-4.873308661604860426e-01
1.716156660138977528e+09,-4.883259117185999587e-01
1.716156660140099764e+09,-4.893049361954142640e-01
1.716156660141232491e+09,-4.902924874685372636e-01
1.716156660142346859e+09,-4.912634195233349099e-01
1.716156660143482924e+09,-4.922526270486277666e-01
1.716156660144590378e+09,-4.932163112232508806e-01
1.716156660145715475e+09,-4.941947285092093689e-01
1.716156660146860838e+09,-4.951901267473532986e-01
1.716156660147972107e+09,-4.961552742166652208e-01
1.716156660149105549e+09,-4.971390479007437024e-01
1.716156660150236368e+09,-4.981199088351004889e-01
1.716156660151368380e+09,-4.991011657985002792e-01
1.716156660152498245e+09,-5.000799250001205509e-01
1.716156660153631210e+09,-5.010607280982746214e-01
1.716156660154750824e+09,-5.020293410736226258e-01
1.716156660155916691e+09,-5.030373002877557287e-01
1.716156660157074928e+09,-5.040379863986392817e-01
1.716156660158213377e+09,-5.050209166305972275e-01
1.716156660159363270e+09,-5.060130631801790235e-01
1.716156660160500288e+09,-5.069934434311873517e-01
1.716156660161635160e+09,-5.079713199289923597e-01
1.716156660162765980e+09,-5.089450532786790049e-01
1.716156660163891554e+09,-5.099136237578971720e-01
1.716156660165016890e+09,-5.108813432620910033e-01
1.716156660166137457e+09,-5.118443193978569061e-01
1.716156660167287111e+09,-5.128316239753977213e-01
1.716156660168436050e+09,-5.138176371234228768e-01
1.716156660169561148e+09,-5.147825320265773108e-01
1.716156660170686960e+09,-5.157473880843187475e-01
1.716156660171805382e+09,-5.167052625875410143e-01
1.716156660172937393e+09,-5.176741179919394087e-01
1.716156660174073696e+09,-5.186459792428910198e-01
1.716156660175202131e+09,-5.196104485569995601e-01
1.716156660176310778e+09,-5.205573601625526070e-01
1.716156660177437782e+09,-5.215192960079243489e-01
1.716156660178572178e+09,-5.224868713613315396e-01
1.716156660179682970e+09,-5.234336627983469103e-01
1.716156660180796146e+09,-5.243818384876799410e-01
1.716156660181913853e+09,-5.253332189102133398e-01
1.716156660183050394e+09,-5.262999585833953997e-01
1.716156660184185505e+09,-5.272648029146409510e-01
1.716156660185298681e+09,-5.282103431154361317e-01
1.716156660186440706e+09,-5.291797073584050271e-01
1.716156660187554598e+09,-5.301245267835302810e-01
1.716156660188721180e+09,-5.311133338988486274e-01
1.716156660189836979e+09,-5.320584204132658979e-01
1.716156660190982103e+09,-5.330276569693820354e-01
1.716156660192116737e+09,-5.339873250213645894e-01
1.716156660193237066e+09,-5.349342193744193175e-01
1.716156660194371223e+09,-5.358921173907598146e-01
1.716156660195482731e+09,-5.368302168331547941e-01
1.716156660196609735e+09,-5.377807185734410078e-01
1.716156660197745323e+09,-5.387377682853015104e-01
1.716156660198875666e+09,-5.396897075178148651e-01
1.716156660200006723e+09,-5.406415589140374234e-01
1.716156660201115847e+09,-5.415742794935530791e-01
1.716156660202248335e+09,-5.425259615307699290e-01
1.716156660203370571e+09,-5.434683419590002895e-01
1.716156660204484701e+09,-5.444032382545938020e-01
1.716156660205618620e+09,-5.453540459354699887e-01
1.716156660206768990e+09,-5.463179313844751528e-01
1.716156660207882166e+09,-5.472499645961521608e-01
1.716156660209016323e+09,-5.481988670770980843e-01
1.716156660210151196e+09,-5.491476621605436703e-01
1.716156660211266994e+09,-5.500798215785023260e-01
1.716156660212407351e+09,-5.510317888339144599e-01
1.716156660213551283e+09,-5.519860216166215805e-01
1.716156660214689016e+09,-5.529343670283345391e-01
1.716156660215825081e+09,-5.538806071572968115e-01
1.716156660216940403e+09,-5.548088753131761308e-01
1.716156660218076229e+09,-5.557534993747959007e-01
1.716156660219214439e+09,-5.566993870365317676e-01
1.716156660220342875e+09,-5.576364392902598555e-01
1.716156660221452475e+09,-5.585571585190046706e-01
1.716156660222585678e+09,-5.594967534998462888e-01
1.716156660223698616e+09,-5.604188459759159580e-01
1.716156660224828482e+09,-5.613542533480198049e-01
1.716156660225973845e+09,-5.623017593036873096e-01
1.716156660227380753e+09,-5.634646198572630382e-01
1.716156660228500128e+09,-5.643890275234604292e-01
1.716156660229645014e+09,-5.653337710796221272e-01
1.716156660230789661e+09,-5.662775771086568932e-01
1.716156660231912374e+09,-5.672025765409355325e-01
1.716156660233042240e+09,-5.681327471412300767e-01
1.716156660234154940e+09,-5.690480767611836299e-01
1.716156660235283613e+09,-5.699758271723818215e-01
1.716156660236413479e+09,-5.709038302180440283e-01
1.716156660237520218e+09,-5.718121318947501086e-01
1.716156660238646269e+09,-5.727355640265855419e-01
1.716156660239780426e+09,-5.736649096879775644e-01
1.716156660240908146e+09,-5.745882488869006322e-01
1.716156660242045879e+09,-5.755190463705137649e-01
1.716156660243190527e+09,-5.764547486384206110e-01
1.716156660244301558e+09,-5.773622480543392221e-01
1.716156660245419741e+09,-5.782748701522827384e-01
1.716156660246579170e+09,-5.792203925866689085e-01
1.716156660247709513e+09,-5.801414447601231927e-01
1.716156660248819351e+09,-5.810450682070246176e-01
1.716156660249952316e+09,-5.819667829556213201e-01
1.716156660251088619e+09,-5.828904628699335122e-01
1.716156660252223253e+09,-5.838120351803682828e-01
1.716156660253332853e+09,-5.847125475216615742e-01
1.716156660254457951e+09,-5.856249017884563868e-01
1.716156660255582571e+09,-5.865361285442871608e-01
1.716156660256718636e+09,-5.874558747069293929e-01
1.716156660257845402e+09,-5.883673441322659903e-01
1.716156660258955717e+09,-5.892647753196395000e-01
1.716156660260082006e+09,-5.901743755963884119e-01
1.716156660261210442e+09,-5.910849580178119123e-01
1.716156660262346268e+09,-5.920007444521434570e-01
1.716156660263461113e+09,-5.928988718940445546e-01
1.716156660264592648e+09,-5.938096908199984592e-01
1.716156660265721321e+09,-5.947174493761585579e-01
1.716156660266849041e+09,-5.956236842678642729e-01
1.716156660267985582e+09,-5.965362417007182838e-01
1.716156660269099951e+09,-5.974302477851414217e-01
1.716156660270238400e+09,-5.983428062300417682e-01
1.716156660271348715e+09,-5.992320665196093632e-01
1.716156660272500753e+09,-6.001539623805146606e-01
1.716156660273613930e+09,-6.010440028632213494e-01
1.716156660274750710e+09,-6.019521468284767529e-01
1.716156660275863409e+09,-6.028403003503731705e-01
1.716156660276999950e+09,-6.037467138291101598e-01
1.716156660278109074e+09,-6.046305089469941052e-01
1.716156660279242516e+09,-6.055329137654589244e-01
1.716156660280376911e+09,-6.064352989596066834e-01
1.716156660281513453e+09,-6.073386084518472838e-01
1.716156660282641649e+09,-6.082345098223602697e-01
1.716156660283748865e+09,-6.091129975962676912e-01
1.716156660284839153e+09,-6.099773248855432373e-01
1.716156660285983562e+09,-6.108837766796637592e-01
1.716156660287118673e+09,-6.117820732229072300e-01
1.716156660288227081e+09,-6.126584771555271258e-01
1.716156660289366484e+09,-6.135586034050460880e-01
1.716156660290487766e+09,-6.144436373906296822e-01
1.716156660291617393e+09,-6.153344766784492048e-01
1.716156660292743921e+09,-6.162220897323280600e-01
1.716156660293877363e+09,-6.171143613276610651e-01
1.716156660294991732e+09,-6.179908449400288717e-01
1.716156660296129227e+09,-6.188847268120731826e-01
1.716156660297239304e+09,-6.197562905471858397e-01
1.716156660298375130e+09,-6.206472804730743809e-01
1.716156660299510479e+09,-6.215370961545216844e-01
1.716156660300641298e+09,-6.224225651600631126e-01
1.716156660301758766e+09,-6.232967976659948839e-01
1.716156660302894831e+09,-6.241847810773594185e-01
1.716156660304008007e+09,-6.250540929618014774e-01
1.716156660305136919e+09,-6.259349022071687418e-01
1.716156660306272984e+09,-6.268204867638698108e-01
1.716156660307400703e+09,-6.276987663954518570e-01
1.716156660308513641e+09,-6.285647510481570110e-01
1.716156660309647083e+09,-6.294458897885609749e-01
1.716156660310781717e+09,-6.303271453433161309e-01
1.716156660311897278e+09,-6.311927956419141061e-01
1.716156660313034296e+09,-6.320742882996956968e-01
1.716156660314143419e+09,-6.329333675879607046e-01
1.716156660315274715e+09,-6.338088189586255083e-01
1.716156660316413164e+09,-6.346889864426213945e-01
1.716156660317525864e+09,-6.355484515811301582e-01
1.716156660318658352e+09,-6.364223938346071918e-01
1.716156660319766521e+09,-6.372767792084046423e-01
1.716156660320897579e+09,-6.381480040746141391e-01
1.716156660322034121e+09,-6.390226305130992657e-01
1.716156660323145866e+09,-6.398773769091429253e-01
1.716156660324279547e+09,-6.407481728285513434e-01
1.716156660325408936e+09,-6.416148535217981452e-01
1.716156660326539040e+09,-6.424812639247752255e-01
1.716156660327670574e+09,-6.433479489553294295e-01
1.716156660328786612e+09,-6.442019572160844199e-01
1.716156660329921246e+09,-6.450693733556882581e-01
1.716156660331051588e+09,-6.459326829094278466e-01
1.716156660332170963e+09,-6.467868028052120577e-01
1.716156660333298206e+09,-6.476461071083003951e-01
1.716156660334430456e+09,-6.485083996768855608e-01
1.716156660335547209e+09,-6.493580755825932860e-01
1.716156660336679220e+09,-6.502185345487335733e-01
1.716156660337808371e+09,-6.510759887428548831e-01
1.716156660338940382e+09,-6.519347822727724617e-01
1.716156660340051889e+09,-6.527772077158963127e-01
1.716156660341181755e+09,-6.536327205240239913e-01
1.716156660342316151e+09,-6.544908238751084850e-01
1.716156660343426466e+09,-6.553298963193856519e-01
1.716156660344553947e+09,-6.561811145961322644e-01
1.716156660345681667e+09,-6.570316784610127359e-01
1.716156660346809864e+09,-6.578817658608082652e-01
1.716156660347918034e+09,-6.587159477527319007e-01
1.716156660349044323e+09,-6.595629405683415269e-01
1.716156660350178003e+09,-6.604146466203241195e-01
1.716156660351315260e+09,-6.612681866351072246e-01
1.716156660352445126e+09,-6.621153326033131226e-01
1.716156660353564262e+09,-6.629536011001138096e-01
1.716156660354696035e+09,-6.638004900473742920e-01
1.716156660355823755e+09,-6.646435004028085070e-01
1.716156660356957912e+09,-6.654904703531306920e-01
1.716156660358069181e+09,-6.663195175011173976e-01
1.716156660359201908e+09,-6.671637260106599854e-01
1.716156660360332251e+09,-6.680053042972453614e-01
1.716156660361463308e+09,-6.688465608124571915e-01
1.716156660362601042e+09,-6.696919193432935291e-01
1.716156660363724947e+09,-6.705261520599717917e-01
1.716156660364858389e+09,-6.713666057462734926e-01
