timeRec,sineWave
1.716156659737061024e+09
1.716156659737324476e+09
1.716156659739775658e+09
1.716156659741656542e+09
1.716156659743865013e+09
1.716156659748416185e+09
1.716156659750084162e+09
1.716156659750171900e+09
1.716156659750868082e+09
1.716156659752523661e+09
1.716156659753205776e+09
1.716156659757128477e+09
1.716156659757555962e+09
1.716156659757910728e+09
1.716156659758318901e+09
1.716156659759058952e+09
1.716156659759732723e+09
1.716156659762830496e+09
1.716156659763172626e+09
1.716156659764015436e+09
1.716156659764312506e+09
1.716156659764373779e+09
1.716156659765053988e+09
1.716156659766873360e+09
1.716156659767209768e+09
1.716156659767825842e+09
1.716156659768434286e+09
1.716156659768725872e+09
1.716156659769381523e+09
1.716156659769716978e+09
1.716156659770822287e+09
1.716156659771837950e+09
1.716156659773228407e+09
1.716156659774524927e+09
1.716156659775526047e+09
1.716156659776283979e+09
1.716156659778680801e+09
1.716156659779748440e+09
1.716156659780100822e+09
1.716156659781125069e+09
1.716156659783185482e+09
1.716156659783470392e+09
1.716156659784861326e+09
1.716156659785676479e+09
1.716156659786091328e+09
1.716156659788409233e+09
1.716156659788723946e+09
1.716156659790402412e+09
1.716156659791127443e+09
1.716156659792468786e+09
1.716156659793099403e+09
1.716156659794523716e+09
1.716156659795912981e+09
1.716156659796670914e+09
1.716156659798292875e+09
1.716156659800057173e+09
1.716156659800602436e+09
1.716156659801649094e+09
1.716156659802348614e+09
1.716156659803739071e+09
1.716156659805569887e+09
1.716156659806193590e+09
1.716156659807469130e+09
1.716156659808328867e+09
1.716156659809310913e+09
1.716156659811032295e+09
1.716156659811334133e+09
1.716156659814112186e+09
1.716156659816005230e+09
1.716156659816569567e+09
1.716156659816913843e+09
1.716156659818284273e+09
1.716156659819193840e+09
1.716156659820166111e+09
1.716156659820927858e+09
1.716156659823883772e+09
1.716156659824874163e+09
1.716156659825726032e+09
1.716156659828517437e+09
1.716156659828835011e+09
1.716156659829233170e+09
1.716156659829897881e+09
1.716156659830469370e+09
1.716156659832313299e+09
1.716156659833041430e+09
1.716156659833637238e+09
1.716156659834194183e+09
1.716156659835907936e+09
1.716156659836252451e+09
1.716156659837499857e+09
1.716156659840950251e+09
1.716156659841563940e+09
1.716156659842471123e+09
1.716156659844901800e+09
1.716156659845432758e+09
1.716156659846003532e+09
1.716156659847013235e+09
1.716156659847623825e+09
1.716156659848185062e+09
1.716156659849748850e+09
1.716156659850134611e+09
1.716156659852532387e+09
1.716156659854011297e+09
1.716156659855011940e+09
1.716156659855638504e+09
1.716156659855975151e+09
1.716156659857114553e+09
1.716156659859052658e+09
1.716156659859749317e+09
1.716156659860445738e+09
1.716156659861346722e+09
1.716156659863174438e+09
1.716156659863730907e+09
1.716156659864861965e+09
1.716156659865942240e+09
1.716156659867323875e+09
1.716156659869416475e+09
1.716156659869764090e+09
1.716156659871473551e+09
1.716156659872338295e+09
1.716156659872964382e+09
1.716156659874222040e+09
1.716156659874553680e+09
1.716156659876123667e+09
1.716156659877482176e+09
1.716156659878371954e+09
1.716156659880128860e+09
1.716156659880475760e+09
1.716156659882448196e+09
