timeRec,sineWave
1.716156659725024700e+09
1.716156659726109743e+09
1.716156659727217197e+09
1.716156659730755091e+09
1.716156659730814457e+09
1.716156659731561899e+09
1.716156659731737137e+09
1.716156659734722137e+09
1.716156659736861229e+09
1.716156659739405632e+09
1.716156659739518642e+09
1.716156659740494251e+09
1.716156659744079113e+09
1.716156659747530460e+09
1.716156659748881102e+09
1.716156659749591351e+09
1.716156659751578569e+09
1.716156659751918077e+09
1.716156659753102303e+09
1.716156659753488779e+09
1.716156659754759073e+09
1.716156659755921602e+09
1.716156659756296873e+09
1.716156659757425547e+09
1.716156659757786989e+09
1.716156659758186340e+09
1.716156659758897305e+09
1.716156659759335756e+09
1.716156659759778500e+09
1.716156659760906458e+09
1.716156659761986017e+09
1.716156659763087511e+09
1.716156659764110327e+09
1.716156659765794992e+09
1.716156659767939091e+09
1.716156659768307686e+09
1.716156659769236565e+09
1.716156659769562721e+09
1.716156659770905495e+09
1.716156659772138596e+09
1.716156659773436785e+09
1.716156659774305344e+09
1.716156659776001453e+09
1.716156659776418924e+09
1.716156659778183699e+09
1.716156659779320002e+09
1.716156659781193256e+09
1.716156659781538486e+09
1.716156659781888247e+09
1.716156659784080982e+09
1.716156659784369946e+09
1.716156659785417318e+09
1.716156659786942005e+09
1.716156659788294077e+09
1.716156659789071321e+09
1.716156659789909840e+09
1.716156659793586969e+09
1.716156659793858290e+09
1.716156659794213295e+09
1.716156659795263767e+09
1.716156659795637846e+09
1.716156659797366381e+09
1.716156659798179865e+09
1.716156659798996210e+09
1.716156659800833702e+09
1.716156659801564217e+09
1.716156659802871227e+09
1.716156659803563595e+09
1.716156659805176020e+09
1.716156659805804968e+09
1.716156659807274818e+09
1.716156659809222221e+09
1.716156659809535503e+09
1.716156659810484886e+09
1.716156659811978579e+09
1.716156659813110352e+09
1.716156659814065456e+09
1.716156659814915895e+09
1.716156659816091061e+09
1.716156659818617105e+09
1.716156659819560766e+09
1.716156659820421457e+09
1.716156659820718288e+09
1.716156659822401047e+09
1.716156659824079990e+09
1.716156659824481487e+09
1.716156659825076580e+09
1.716156659827067614e+09
1.716156659827947378e+09
1.716156659828274727e+09
1.716156659830077887e+09
1.716156659831192255e+09
1.716156659832799673e+09
1.716156659834000349e+09
1.716156659834318876e+09
1.716156659836723566e+09
1.716156659837088823e+09
1.716156659838162184e+09
1.716156659838563919e+09
1.716156659840650558e+09
1.716156659841234684e+09
1.716156659842368364e+09
1.716156659844108582e+09
1.716156659844722748e+09
1.716156659845637798e+09
1.716156659847882748e+09
1.716156659849424362e+09
1.716156659851046562e+09
1.716156659852190733e+09
1.716156659853111506e+09
1.716156659853729248e+09
1.716156659854385138e+09
1.716156659855131865e+09
1.716156659856630802e+09
1.716156659857183218e+09
1.716156659857830763e+09
1.716156659859679937e+09
1.716156659860319853e+09
1.716156659861946106e+09
1.716156659863977432e+09
1.716156659866899490e+09
1.716156659867598772e+09
1.716156659868550301e+09
1.716156659869082212e+09
1.716156659869694948e+09
1.716156659870062828e+09
1.716156659870629549e+09
1.716156659871756315e+09
1.716156659872680426e+09
1.716156659874667168e+09
1.716156659875774860e+09
1.716156659876616240e+09
1.716156659876869202e+09
1.716156659877778769e+09
1.716156659879840374e+09
1.716156659880352020e+09
1.716156659882380247e+09
1.716156659883088827e+09
1.716156659884015560e+09
1.716156659886021376e+09
1.716156659886595011e+09
1.716156659886974096e+09
1.716156659888488770e+09
1.716156659890108585e+09
1.716156659891556501e+09
1.716156659892204523e+09
1.716156659892728090e+09
1.716156659893670559e+09
1.716156659894940138e+09
1.716156659896268606e+09
1.716156659897356510e+09
1.716156659899070978e+09
1.716156659899425268e+09
1.716156659901034355e+09
1.716156659901809692e+09
1.716156659903168917e+09
1.716156659905331373e+09
1.716156659906814575e+09
1.716156659907455206e+09
1.716156659908485413e+09
1.716156659908895493e+09
