timeRec,sineWave
1.716156659736053228e+09
1.716156659738857031e+09
1.716156659740105867e+09
1.716156659740684509e+09
1.716156659740872145e+09
1.716156659742711544e+09
1.716156659742913485e+09
1.716156659744997978e+09
1.716156659746578217e+09
1.716156659747877598e+09
1.716156659748723745e+09
1.716156659749116898e+09
1.716156659750405788e+09
1.716156659751440287e+09
1.716156659752080679e+09
1.716156659753632069e+09
1.716156659756776094e+09
1.716156659758615971e+09
1.716156659759016514e+09
1.716156659760706186e+09
1.716156659761134148e+09
1.716156659761601210e+09
1.716156659762031317e+09
1.716156659763290405e+09
1.716156659763666868e+09
1.716156659765098810e+09
1.716156659766089678e+09
1.716156659768518686e+09
1.716156659768812656e+09
1.716156659769481182e+09
1.716156659773915052e+09
1.716156659774239540e+09
1.716156659775420666e+09
1.716156659775787354e+09
1.716156659777265072e+09
1.716156659777602673e+09
1.716156659777963877e+09
1.716156659778836012e+09
1.716156659779887915e+09
1.716156659781929493e+09
1.716156659782256603e+09
1.716156659782798290e+09
1.716156659785503626e+09
1.716156659786585808e+09
1.716156659787277222e+09
1.716156659787368298e+09
1.716156659788986206e+09
1.716156659789796829e+09
1.716156659791498899e+09
1.716156659791954994e+09
1.716156659793314457e+09
1.716156659794980764e+09
1.716156659795871735e+09
1.716156659797677279e+09
1.716156659798031569e+09
1.716156659799541473e+09
1.716156659800295353e+09
1.716156659801228285e+09
1.716156659802242756e+09
1.716156659804756403e+09
1.716156659805335522e+09
1.716156659805963516e+09
1.716156659808153868e+09
1.716156659810571194e+09
1.716156659810854197e+09
1.716156659811121225e+09
1.716156659811233997e+09
1.716156659812494278e+09
1.716156659814227104e+09
1.716156659814718962e+09
1.716156659816825151e+09
1.716156659817185879e+09
1.716156659818050146e+09
1.716156659819868326e+09
1.716156659820274591e+09
1.716156659822596073e+09
1.716156659822974682e+09
1.716156659823405266e+09
1.716156659825265169e+09
1.716156659826487064e+09
1.716156659827602863e+09
1.716156659829540491e+09
1.716156659830205202e+09
1.716156659831080198e+09
1.716156659831450701e+09
1.716156659833546162e+09
1.716156659833854914e+09
1.716156659835475922e+09
1.716156659836852074e+09
1.716156659837756634e+09
1.716156659838683605e+09
1.716156659841715813e+09
1.716156659842282057e+09
1.716156659842662573e+09
1.716156659843090057e+09
1.716156659843939781e+09
1.716156659846432924e+09
1.716156659847373486e+09
1.716156659848091841e+09
1.716156659848987341e+09
1.716156659850332737e+09
1.716156659850935698e+09
1.716156659852028847e+09
1.716156659853596687e+09
1.716156659854879856e+09
1.716156659855246782e+09
1.716156659856699705e+09
1.716156659858437300e+09
1.716156659858768225e+09
1.716156659860577583e+09
1.716156659860948086e+09
1.716156659862678289e+09
1.716156659864186049e+09
1.716156659864718437e+09
1.716156659865789652e+09
1.716156659867393017e+09
1.716156659868406534e+09
1.716156659868761778e+09
1.716156659870239973e+09
1.716156659871156931e+09
1.716156659873411894e+09
1.716156659873720646e+09
1.716156659874897480e+09
1.716156659876284838e+09
1.716156659876784086e+09
1.716156659879040003e+09
1.716156659879766703e+09
1.716156659880850792e+09
1.716156659881129026e+09
1.716156659883217096e+09
1.716156659883603573e+09
1.716156659885028839e+09
1.716156659886905909e+09
1.716156659888238192e+09
1.716156659888834476e+09
1.716156659889431477e+09
1.716156659891017675e+09
1.716156659892000914e+09
1.716156659893524885e+09
1.716156659894080877e+09
1.716156659895631790e+09
1.716156659897144556e+09
1.716156659897476435e+09
1.716156659900000572e+09
1.716156659900349379e+09
1.716156659901546955e+09
1.716156659902715206e+09
1.716156659903514862e+09
1.716156659905047655e+09
1.716156659905640364e+09
1.716156659905971766e+09
1.716156659908418655e+09
1.716156659909311533e+09
1.716156659909589767e+09
1.716156659912090063e+09
1.716156659912300110e+09
1.716156659913510799e+09
1.716156659914361715e+09
1.716156659916746855e+09
1.716156659917424917e+09
1.716156659917990208e+09
1.716156659919131994e+09
1.716156659919739723e+09
1.716156659921790123e+09
1.716156659922157049e+09
1.716156659923255205e+09
1.716156659925431728e+09
1.716156659926621437e+09
1.716156659927752256e+09
1.716156659928392887e+09
1.716156659929187775e+09
1.716156659930755138e+09
1.716156659931609392e+09
1.716156659931923866e+09
1.716156659934009552e+09
1.716156659935477734e+09
1.716156659935869932e+09
1.716156659936776638e+09
1.716156659939219475e+09
1.716156659939949989e+09
1.716156659940843821e+09
1.716156659941593885e+09
1.716156659942860603e+09
1.716156659943488359e+09
1.716156659944679022e+09
1.716156659946710348e+09
1.716156659947577238e+09
1.716156659948170185e+09
1.716156659949267626e+09
1.716156659950845718e+09
1.716156659951856852e+09
1.716156659953133583e+09
1.716156659953713655e+09
1.716156659955586195e+09
1.716156659956495523e+09
1.716156659957607746e+09
1.716156659958493948e+09
1.716156659960301161e+09
1.716156659961215019e+09
1.716156659963046312e+09
1.716156659963898897e+09
1.716156659964399576e+09
1.716156659966186285e+09
1.716156659966778278e+09
1.716156659967757940e+09
1.716156659968440533e+09
1.716156659971301079e+09
1.716156659971900702e+09
1.716156659972623825e+09
1.716156659973235369e+09
1.716156659974056721e+09
1.716156659975833893e+09
1.716156659976190567e+09
1.716156659977421522e+09
1.716156659978794336e+09
1.716156659980189323e+09
1.716156659981745720e+09
1.716156659982070684e+09
1.716156659983364105e+09
1.716156659984666586e+09
1.716156659985596180e+09
1.716156659986917734e+09
1.716156659988039255e+09
1.716156659989021778e+09
1.716156659990384340e+09
1.716156659991741180e+09
1.716156659992044210e+09
1.716156659995083094e+09
1.716156659996074438e+09
1.716156659996768951e+09
1.716156659997292280e+09
1.716156659997957468e+09
1.716156659998909950e+09
1.716156660000394821e+09
1.716156660001618147e+09
1.716156660002942801e+09
1.716156660003364325e+09
1.716156660004691124e+09
1.716156660005732298e+09
1.716156660007889509e+09
1.716156660008865356e+09
1.716156660009698153e+09
1.716156660010880947e+09
1.716156660011551857e+09
1.716156660012769699e+09
1.716156660013971090e+09
1.716156660015589714e+09
1.716156660015676260e+09
1.716156660017926931e+09
1.716156660019029617e+09
1.716156660019168854e+09
1.716156660021515608e+09
1.716156660022729397e+09
1.716156660023089170e+09
1.716156660024322987e+09
1.716156660025411129e+09
1.716156660026571274e+09
1.716156660027888060e+09
1.716156660029132843e+09
1.716156660030409575e+09
1.716156660031028032e+09
1.716156660032144308e+09
1.716156660033496141e+09
1.716156660034337759e+09
1.716156660036386728e+09
1.716156660037446737e+09
1.716156660038391590e+09
1.716156660039004564e+09
1.716156660040200472e+09
1.716156660041779995e+09
1.716156660042602777e+09
1.716156660043585300e+09
1.716156660044456959e+09
1.716156660045426369e+09
1.716156660046691656e+09
1.716156660048260450e+09
1.716156660049288988e+09
1.716156660051131248e+09
1.716156660051478863e+09
1.716156660052943945e+09
1.716156660053277731e+09
1.716156660054937601e+09
1.716156660055570841e+09
1.716156660057015896e+09
1.716156660058508396e+09
1.716156660059047222e+09
1.716156660060932398e+09
1.716156660062029123e+09
1.716156660063190222e+09
1.716156660063541651e+09
1.716156660065390110e+09
1.716156660065783262e+09
1.716156660067745209e+09
1.716156660068288565e+09
1.716156660070061684e+09
1.716156660070404768e+09
1.716156660071654797e+09
1.716156660073325634e+09
1.716156660074291945e+09
1.716156660074626923e+09
1.716156660076314926e+09
1.716156660077653646e+09
1.716156660079113245e+09
1.716156660079774618e+09
1.716156660082046986e+09
1.716156660082493782e+09
1.716156660083087444e+09
1.716156660084172964e+09
1.716156660085547686e+09
1.716156660087472439e+09
1.716156660088666677e+09
1.716156660090664864e+09
1.716156660091039658e+09
1.716156660091319323e+09
1.716156660091922283e+09
1.716156660092954397e+09
1.716156660095287561e+09
1.716156660095645428e+09
1.716156660096866131e+09
1.716156660098207951e+09
1.716156660099575281e+09
1.716156660100144386e+09
1.716156660101488590e+09
1.716156660103018999e+09
1.716156660104276657e+09
1.716156660105441570e+09
1.716156660106086254e+09
1.716156660107692242e+09
1.716156660108820200e+09
1.716156660109513044e+09
1.716156660111066341e+09
1.716156660111377001e+09
1.716156660112628222e+09
1.716156660113823414e+09
1.716156660115515232e+09
1.716156660116501331e+09
1.716156660117211103e+09
1.716156660118067741e+09
1.716156660119157314e+09
1.716156660121947289e+09
1.716156660122288942e+09
1.716156660123223305e+09
1.716156660123793125e+09
1.716156660124859810e+09
