timeRec,sineWave
1.716156659812054873e+09,-1.822238476676608376e-01
1.716156659813175917e+09,-1.833260075299228131e-01
1.716156659814333916e+09,-1.844642578303280489e-01
1.716156659815467834e+09,-1.855785988368486572e-01
1.716156659816591978e+09,-1.866830979243792321e-01
1.716156659817742348e+09,-1.878131205108171387e-01
1.716156659818874121e+09,-1.889246328343094639e-01
1.716156659819983721e+09,-1.900141342419133517e-01
1.716156659821134806e+09,-1.911441218009418408e-01
1.716156659822241306e+09,-1.922301035135502156e-01
1.716156659823392868e+09,-1.933600607788314996e-01
1.716156659824519157e+09,-1.944649717862611815e-01
1.716156659825662613e+09,-1.955864707371274547e-01
1.716156659826795340e+09,-1.966971947313186087e-01
1.716156659827909946e+09,-1.977899045368957109e-01
1.716156659829072475e+09,-1.989293332017255389e-01
1.716156659830209970e+09,-2.000439651439196720e-01
1.716156659831341267e+09,-2.011522660763274684e-01
1.716156659832458735e+09,-2.022467670765903391e-01
1.716156659833599806e+09,-2.033641257834693516e-01
1.716156659834714890e+09,-2.044557811130753855e-01
1.716156659835849285e+09,-2.055660817234783722e-01
1.716156659836983442e+09,-2.066758845295152691e-01
1.716156659838112831e+09,-2.077807571842806011e-01
1.716156659839222193e+09,-2.088657794047132366e-01
1.716156659840364456e+09,-2.099827129135436454e-01
1.716156659841479063e+09,-2.110723390596381532e-01
1.716156659842630625e+09,-2.121978164216528351e-01
1.716156659843771219e+09,-2.133122975691629231e-01
1.716156659844840288e+09,-2.143566387604393664e-01
1.716156659846024990e+09,-2.155136521330886790e-01
1.716156659847152472e+09,-2.166145014968331450e-01
1.716156659848262072e+09,-2.176976230011395119e-01
1.716156659849389791e+09,-2.187981572809038766e-01
1.716156659850499868e+09,-2.198812021456345300e-01
1.716156659851637602e+09,-2.209909489123325077e-01
1.716156659852795124e+09,-2.221197040710789494e-01
1.716156659853913784e+09,-2.232102800429481837e-01
1.716156659855051041e+09,-2.243186994574337401e-01
1.716156659856198311e+09,-2.254365845692482273e-01
1.716156659857308626e+09,-2.265181788003569341e-01
1.716156659858435631e+09,-2.276157450351795342e-01
1.716156659859570503e+09,-2.287206814272120803e-01
1.716156659860684633e+09,-2.298051360111683927e-01
1.716156659861824751e+09,-2.309145907034915735e-01
1.716156659862934113e+09,-2.319938284582594157e-01
1.716156659864059210e+09,-2.330880829292460710e-01
1.716156659865167141e+09,-2.341653535177788958e-01
1.716156659866295099e+09,-2.352618017519195470e-01
1.716156659867431879e+09,-2.363665221955483231e-01
1.716156659868566275e+09,-2.374686212042687872e-01
1.716156659869705677e+09,-2.385752768428397175e-01
1.716156659870816946e+09,-2.396543093117772250e-01
1.716156659871948481e+09,-2.407527153739325854e-01
1.716156659873083830e+09,-2.418545146337377216e-01
1.716156659874193907e+09,-2.429314869199832860e-01
1.716156659875327826e+09,-2.440312809738737210e-01
1.716156659876460791e+09,-2.451298366814193552e-01
1.716156659877573967e+09,-2.462088982051386099e-01
1.716156659878689289e+09,-2.472897337599271328e-01
1.716156659879820585e+09,-2.483857351694566395e-01
1.716156659880936384e+09,-2.494664114777861708e-01
1.716156659882074118e+09,-2.505680120353895313e-01
1.716156659883186102e+09,-2.516443677406208779e-01
1.716156659884316206e+09,-2.527379438750060880e-01
1.716156659885452509e+09,-2.538371930845635394e-01
1.716156659886588097e+09,-2.549354229212851264e-01
1.716156659887703896e+09,-2.560141948106973708e-01
1.716156659888831854e+09,-2.571043985740663063e-01
1.716156659889958620e+09,-2.581931235533302393e-01
1.716156659891084194e+09,-2.592803694044683027e-01
1.716156659892195225e+09,-2.603532448196685389e-01
1.716156659893332720e+09,-2.614513428891035995e-01
1.716156659894461393e+09,-2.625405906401921396e-01
1.716156659895591497e+09,-2.636308838452583458e-01
1.716156659896719694e+09,-2.647190010534583582e-01
1.716156659897850990e+09,-2.658097692619312280e-01
1.716156659898984909e+09,-2.669027247451724039e-01
1.716156659900121689e+09,-2.679980934186955155e-01
1.716156659901233912e+09,-2.690694643816763931e-01
1.716156659902367592e+09,-2.701611623284480568e-01
1.716156659903500080e+09,-2.712513656563191877e-01
1.716156659904618025e+09,-2.723272272690184792e-01
1.716156659905764103e+09,-2.734298099191226350e-01
1.716156659906875134e+09,-2.744983323186745983e-01
1.716156659908007860e+09,-2.755873718772869352e-01
1.716156659909167528e+09,-2.767019473362588022e-01
1.716156659910305262e+09,-2.777950795702738285e-01
1.716156659911427498e+09,-2.788729698470556184e-01
1.716156659912558317e+09,-2.799587487669603081e-01
1.716156659913699150e+09,-2.810537796562151969e-01
1.716156659914844513e+09,-2.821527906556577925e-01
1.716156659915957689e+09,-2.832205630327810919e-01
1.716156659917087317e+09,-2.843037565164492353e-01
1.716156659918212175e+09,-2.853820171420529683e-01
1.716156659919341326e+09,-2.864640283548404165e-01
1.716156659920473099e+09,-2.875481861743242606e-01
1.716156659921606064e+09,-2.886331170278274016e-01
1.716156659922716618e+09,-2.896962271443220271e-01
1.716156659923843861e+09,-2.907749481909148725e-01
1.716156659924959898e+09,-2.918425819253372966e-01
1.716156659926122665e+09,-2.929545323033204696e-01
1.716156659927252531e+09,-2.940346394240828110e-01
1.716156659928372622e+09,-2.951050313722822782e-01
1.716156659929489613e+09,-2.961720926985518254e-01
1.716156659930624247e+09,-2.972556300222867209e-01
1.716156659931750059e+09,-2.983303648919849449e-01
1.716156659932864666e+09,-2.993940299965073271e-01
1.716156659933992147e+09,-3.004696028600264412e-01
1.716156659935122252e+09,-3.015472942886606722e-01
1.716156659936249971e+09,-3.026223282088947308e-01
1.716156659937342405e+09,-3.036633577320108079e-01
1.716156659938472509e+09,-3.047399034543943341e-01
1.716156659939589024e+09,-3.058031211773140079e-01
1.716156659940724134e+09,-3.068836570436842548e-01
1.716156659941848993e+09,-3.079540437494535654e-01
1.716156659942980766e+09,-3.090306165122569948e-01
1.716156659944121838e+09,-3.101156333545107002e-01
1.716156659945240021e+09,-3.111784946749341363e-01
1.716156659946391106e+09,-3.122722235218063358e-01
1.716156659947542429e+09,-3.133657650191793986e-01
1.716156659948672533e+09,-3.144387482412872581e-01
1.716156659949784040e+09,-3.154936830621059007e-01
1.716156659950917006e+09,-3.165685822755572865e-01
1.716156659952067852e+09,-3.176600304101155903e-01
1.716156659953216791e+09,-3.187492499616603747e-01
1.716156659954351425e+09,-3.198244950130930131e-01
1.716156659955477476e+09,-3.208911991737582459e-01
1.716156659956604004e+09,-3.219579478949065043e-01
1.716156659957736969e+09,-3.230303802261281221e-01
1.716156659958878279e+09,-3.241102921239045753e-01
1.716156659960014105e+09,-3.251845962492294628e-01
1.716156659961135149e+09,-3.262445077257029036e-01
1.716156659962264061e+09,-3.273114436343640965e-01
1.716156659963390350e+09,-3.283754852308775618e-01
1.716156659964500427e+09,-3.294238027985659789e-01
1.716156659965633631e+09,-3.304935415933647480e-01
1.716156659966774225e+09,-3.315698288673927241e-01
1.716156659967896938e+09,-3.326288216489105554e-01
1.716156659969035864e+09,-3.337026783394589913e-01
1.716156659970166922e+09,-3.347686883345686315e-01
1.716156659971279621e+09,-3.358169780017581929e-01
1.716156659972429991e+09,-3.369003200843871948e-01
1.716156659973547935e+09,-3.379526993631324916e-01
1.716156659974665880e+09,-3.390046562685058995e-01
1.716156659975805283e+09,-3.400763683121879044e-01
1.716156659976943254e+09,-3.411462941608686683e-01
1.716156659978063345e+09,-3.421989764374648857e-01
1.716156659979191542e+09,-3.432588431055354494e-01
1.716156659980318546e+09,-3.443171536640259878e-01
1.716156659981448889e+09,-3.453781593539065886e-01
1.716156659982579708e+09,-3.464391710709302519e-01
1.716156659983692169e+09,-3.474825255724312001e-01
1.716156659984838724e+09,-3.485574059862939222e-01
1.716156659985971928e+09,-3.496193193662259224e-01
1.716156659987083435e+09,-3.506604654183069769e-01
1.716156659988225460e+09,-3.517297459645760682e-01
1.716156659989341974e+09,-3.527746972364339539e-01
1.716156659990453243e+09,-3.538143028168361237e-01
1.716156659991584778e+09,-3.548724181269103939e-01
1.716156659992702484e+09,-3.559171563353395462e-01
1.716156659993862152e+09,-3.570006467918702686e-01
1.716156659994981050e+09,-3.580455907195091991e-01
1.716156659996093035e+09,-3.590836334034901989e-01
1.716156659997241259e+09,-3.601550399859770879e-01
1.716156659998365641e+09,-3.612037396155832747e-01
1.716156659999495745e+09,-3.622573159986157698e-01
1.716156660000624180e+09,-3.633088748406561042e-01
1.716156660001743078e+09,-3.643510898709088064e-01
1.716156660002896309e+09,-3.654248068580133180e-01
1.716156660004027843e+09,-3.664778513142964433e-01
1.716156660005152464e+09,-3.675239963058418158e-01
1.716156660006282091e+09,-3.685743307718397643e-01
1.716156660007390976e+09,-3.696049213701125824e-01
1.716156660008525848e+09,-3.706591941172355797e-01
1.716156660009662390e+09,-3.717145388261552941e-01
1.716156660010797262e+09,-3.727678547408987964e-01
1.716156660011922836e+09,-3.738120663333179827e-01
1.716156660013046741e+09,-3.748542570994786161e-01
1.716156660014210463e+09,-3.759328699445061983e-01
1.716156660015372515e+09,-3.770094279055057340e-01
1.716156660016545773e+09,-3.780958506262470653e-01
1.716156660017668962e+09,-3.791354234685044844e-01
1.716156660018820286e+09,-3.802005388500986349e-01
1.716156660019941330e+09,-3.812371580385852665e-01
1.716156660021075487e+09,-3.822854151570476144e-01
1.716156660022188902e+09,-3.833140225486916797e-01
1.716156660023345232e+09,-3.843817734425576393e-01
1.716156660024446249e+09,-3.853979707716672087e-01
1.716156660025584221e+09,-3.864477850731624642e-01
1.716156660026724100e+09,-3.874988572611002824e-01
1.716156660027833939e+09,-3.885217454106036361e-01
1.716156660028964758e+09,-3.895634784285365027e-01
1.716156660030100822e+09,-3.906095418074484460e-01
1.716156660031235218e+09,-3.916535654458074833e-01
1.716156660032351494e+09,-3.926804208100430071e-01
1.716156660033478975e+09,-3.937170875007706128e-01
1.716156660034606218e+09,-3.947530346367593701e-01
1.716156660035735607e+09,-3.957904507158477303e-01
1.716156660036882639e+09,-3.968435562627370405e-01
1.716156660038034916e+09,-3.979009517986252797e-01
1.716156660039173841e+09,-3.989455761283963176e-01
1.716156660040285110e+09,-3.999643350363965011e-01
1.716156660041416168e+09,-4.010007281254949763e-01
1.716156660042541981e+09,-4.020318055753734909e-01
1.716156660043675423e+09,-4.030693556689567969e-01
1.716156660044812441e+09,-4.041096592055991588e-01
1.716156660045924187e+09,-4.051263349000347458e-01
1.716156660047065973e+09,-4.061699612057290687e-01
1.716156660048218727e+09,-4.072230747304447784e-01
1.716156660049352884e+09,-4.082586709368639100e-01
1.716156660050462961e+09,-4.092717709678686533e-01
1.716156660051593781e+09,-4.103032827821428974e-01
1.716156660052711487e+09,-4.113223175677657162e-01
1.716156660053853989e+09,-4.123634278403105480e-01
1.716156660054972887e+09,-4.133825076778323004e-01
1.716156660056105375e+09,-4.144134380037904353e-01
1.716156660057238817e+09,-4.154447043122169725e-01
1.716156660058381796e+09,-4.164841071849936238e-01
1.716156660059512615e+09,-4.175119171418369413e-01
1.716156660060624361e+09,-4.185218706120960586e-01
1.716156660061750174e+09,-4.195440756717239150e-01
1.716156660062884092e+09,-4.205731034413193736e-01
1.716156660063996553e+09,-4.215821329397635431e-01
1.716156660065126419e+09,-4.226064147460329434e-01
1.716156660066282034e+09,-4.236534814529028803e-01
1.716156660067418337e+09,-4.246824985873925984e-01
1.716156660068537951e+09,-4.256958658521056149e-01
1.716156660069665194e+09,-4.267155994213366332e-01
1.716156660070790291e+09,-4.277328512038273134e-01
1.716156660071917057e+09,-4.287510692932062772e-01
1.716156660073153734e+09,-4.298679833394736249e-01
1.716156660074275017e+09,-4.308801096878697723e-01
1.716156660075429201e+09,-4.319213690070083933e-01
1.716156660076561928e+09,-4.329427106398420766e-01
1.716156660077721119e+09,-4.339873392651130146e-01
1.716156660078869820e+09,-4.350219389749771515e-01
1.716156660079981565e+09,-4.360227079511633241e-01
1.716156660081125975e+09,-4.370523168371979184e-01
1.716156660082276821e+09,-4.380871400367457591e-01
1.716156660083398819e+09,-4.390954644043607580e-01
1.716156660084536552e+09,-4.401173657106483561e-01
1.716156660085667610e+09,-4.411327062515097430e-01
1.716156660086817980e+09,-4.421648040382456513e-01
1.716156660087971926e+09,-4.431995225473918110e-01
1.716156660089124441e+09,-4.442323692846473771e-01
1.716156660090257645e+09,-4.452473340079240449e-01
1.716156660091391563e+09,-4.462623670508425455e-01
1.716156660092524052e+09,-4.472755468586863681e-01
1.716156660093635082e+09,-4.482689721399208960e-01
1.716156660094776392e+09,-4.492888952821243453e-01
1.716156660095918655e+09,-4.503090846961083638e-01
1.716156660097023726e+09,-4.512954965208150759e-01
1.716156660098148346e+09,-4.522987935970054219e-01
1.716156660099282742e+09,-4.533102317583563301e-01
1.716156660100419998e+09,-4.543236352820833046e-01
1.716156660101529360e+09,-4.553116155904711748e-01
1.716156660102663755e+09,-4.563213112842330887e-01
1.716156660103795767e+09,-4.573282995092248226e-01
1.716156660104928732e+09,-4.583355492971382117e-01
1.716156660106042385e+09,-4.593250566946572300e-01
1.716156660107170105e+09,-4.603264821773904170e-01
1.716156660108308315e+09,-4.613366296268907596e-01
1.716156660109440088e+09,-4.623404714426420647e-01
1.716156660110558748e+09,-4.633321005220608080e-01
1.716156660111691952e+09,-4.643360304495058877e-01
1.716156660112821817e+09,-4.653364096492628166e-01
1.716156660113946915e+09,-4.663319766594064553e-01
1.716156660115058184e+09,-4.673147279546731037e-01
1.716156660116196156e+09,-4.683204958829703668e-01
1.716156660117324352e+09,-4.693170256095068327e-01
1.716156660118432522e+09,-4.702952839187453105e-01
1.716156660119542599e+09,-4.712746469433581886e-01
1.716156660120676517e+09,-4.722744448070985701e-01
1.716156660121793747e+09,-4.732589335048164036e-01
1.716156660122932911e+09,-4.742621423780425394e-01
1.716156660124040365e+09,-4.752368360378543821e-01
1.716156660125168800e+09,-4.762293958364018920e-01
1.716156660126310587e+09,-4.772330821987946781e-01
1.716156660127418280e+09,-4.782062038340723076e-01
1.716156660128552437e+09,-4.792019668681972155e-01
1.716156660129678249e+09,-4.801897938836813817e-01
1.716156660130792379e+09,-4.811667710853739233e-01
1.716156660131934881e+09,-4.821680071569884873e-01
1.716156660133061886e+09,-4.831550455630254093e-01
1.716156660134170771e+09,-4.841256155658653637e-01
1.716156660135297537e+09,-4.851112267815093082e-01
1.716156660136431932e+09,-4.861028894531191913e-01
1.716156660137548447e+09,-4.870783097961535191e-01
1.716156660138684750e+09,-4.880703947395846898e-01
1.716156660139819622e+09,-4.890606017313500753e-01
1.716156660140929222e+09,-4.900281489097555454e-01
1.716156660142055750e+09,-4.910098394805464950e-01
1.716156660143162012e+09,-4.919732636069359955e-01
1.716156660144287825e+09,-4.929530956168375333e-01
1.716156660145419598e+09,-4.939374854487534883e-01
1.716156660146549225e+09,-4.949193780517590624e-01
1.716156660147666216e+09,-4.958896660687351909e-01
1.716156660148799658e+09,-4.968736118992049255e-01
1.716156660149926424e+09,-4.978511298101430671e-01
1.716156660151058912e+09,-4.988329749430123194e-01
1.716156660152169466e+09,-4.997951819927688999e-01
1.716156660153304338e+09,-5.007778224539100043e-01
1.716156660154433966e+09,-5.017552807965083295e-01
1.716156660155561209e+09,-5.027300378780940049e-01
1.716156660156670570e+09,-5.036887087612235137e-01
1.716156660157796383e+09,-5.046609621676999557e-01
1.716156660158941746e+09,-5.056494428635955884e-01
1.716156660160070181e+09,-5.066226657569485869e-01
1.716156660161195755e+09,-5.075927784873539572e-01
1.716156660162328005e+09,-5.085679960920401754e-01
1.716156660163460255e+09,-5.095425617178721556e-01
1.716156660164590359e+09,-5.105146290377904350e-01
1.716156660165699482e+09,-5.114680155940926065e-01
1.716156660166845083e+09,-5.124520975788141586e-01
1.716156660167991400e+09,-5.134361208012858668e-01
1.716156660169097900e+09,-5.143853252625109063e-01
1.716156660170228958e+09,-5.153549449721072095e-01
1.716156660171362877e+09,-5.163263555515230641e-01
1.716156660172489882e+09,-5.172911850801485967e-01
1.716156660173598528e+09,-5.182396570548306602e-01
1.716156660174721956e+09,-5.192001255546222493e-01
1.716156660175848007e+09,-5.201621786595166386e-01
1.716156660176978588e+09,-5.211274384282019723e-01
1.716156660178096294e+09,-5.220810514322306028e-01
1.716156660179220200e+09,-5.230392955886958850e-01
1.716156660180343390e+09,-5.239962698635375338e-01
1.716156660181475163e+09,-5.249598883887153233e-01
1.716156660182637453e+09,-5.259487904281625603e-01
1.716156660183755875e+09,-5.268996969762143046e-01
1.716156660184845209e+09,-5.278252394790136082e-01
1.716156660185985804e+09,-5.287936632744093535e-01
1.716156660187098026e+09,-5.297373354611065732e-01
1.716156660188225508e+09,-5.306932852031837067e-01
1.716156660189332962e+09,-5.316315979084821342e-01
1.716156660190456152e+09,-5.325825769461293158e-01
1.716156660191579819e+09,-5.335332874002569614e-01
1.716156660192711592e+09,-5.344901754003200667e-01
1.716156660193847656e+09,-5.354500032595563841e-01
1.716156660194955349e+09,-5.363851952094258468e-01
1.716156660196082830e+09,-5.373364183206718048e-01
1.716156660197206259e+09,-5.382835425472716206e-01
1.716156660198315382e+09,-5.392179401811538764e-01
1.716156660199445009e+09,-5.401689298822357488e-01
1.716156660200582981e+09,-5.411262476771335761e-01
1.716156660201719046e+09,-5.420812619306448754e-01
1.716156660202867508e+09,-5.430459870336534767e-01
1.716156660203975201e+09,-5.439757865404960535e-01
1.716156660205109358e+09,-5.449271088019490561e-01
1.716156660206247568e+09,-5.458811260757275852e-01
1.716156660207372189e+09,-5.468230581137482060e-01
1.716156660208495617e+09,-5.477633012015392655e-01
1.716156660209619522e+09,-5.487032516062593235e-01
1.716156660210727453e+09,-5.496291641227886160e-01
1.716156660211855650e+09,-5.505713195413614036e-01
1.716156660212995529e+09,-5.515225192980370839e-01
1.716156660214116812e+09,-5.524575014727387545e-01
1.716156660215255022e+09,-5.534058884315430360e-01
1.716156660216386080e+09,-5.543476054867458869e-01
1.716156660217496872e+09,-5.552717592304363681e-01
1.716156660218630552e+09,-5.562142489643931986e-01
1.716156660219766855e+09,-5.571582016638528811e-01
1.716156660220904350e+09,-5.581024241352007254e-01
1.716156660222040415e+09,-5.590447383905838841e-01
1.716156660223173857e+09,-5.599841582845936916e-01
1.716156660224284172e+09,-5.609037128467185829e-01
1.716156660225411177e+09,-5.618363822018030973e-01
1.716156660226551533e+09,-5.627793743926704506e-01
1.716156660227732897e+09,-5.637555054271587984e-01
1.716156660228851318e+09,-5.646789036691257646e-01
1.716156660229980707e+09,-5.656106399995514122e-01
1.716156660231105089e+09,-5.665375291149603587e-01
1.716156660232230902e+09,-5.674648798742120137e-01
1.716156660233361959e+09,-5.683958269287823217e-01
1.716156660234476805e+09,-5.693127183067443475e-01
1.716156660235605001e+09,-5.702398700659389030e-01
1.716156660236746788e+09,-5.711774509786429199e-01
1.716156660237856627e+09,-5.720880839792340522e-01
1.716156660238987684e+09,-5.730154025689001562e-01
1.716156660240116596e+09,-5.739402309434242788e-01
1.716156660241250515e+09,-5.748684246568999123e-01
1.716156660242385864e+09,-5.757970487971406648e-01
1.716156660243522882e+09,-5.767262941369659668e-01
1.716156660244655132e+09,-5.776509015406493530e-01
1.716156660245785236e+09,-5.785730182498666219e-01
1.716156660246895552e+09,-5.794782685754570339e-01
1.716156660248027325e+09,-5.804002783085607797e-01
1.716156660249155045e+09,-5.813182466816916305e-01
1.716156660250279903e+09,-5.822331496903424553e-01
1.716156660251412630e+09,-5.831537075242879675e-01
1.716156660252553940e+09,-5.840804839934641279e-01
1.716156660253664017e+09,-5.849811686395866017e-01
1.716156660254800320e+09,-5.859023857362751775e-01
1.716156660255954742e+09,-5.868375181186089584e-01
1.716156660257098913e+09,-5.877635742555032961e-01
1.716156660258235216e+09,-5.886825008941097837e-01
1.716156660259353876e+09,-5.895864172025533367e-01
1.716156660260471344e+09,-5.904886336292215487e-01
1.716156660261600018e+09,-5.913991487488419185e-01
1.716156660262735367e+09,-5.923142891705660551e-01
1.716156660263874054e+09,-5.932313531761945757e-01
1.716156660265004396e+09,-5.941409359029717896e-01
1.716156660266146898e+09,-5.950595317994955558e-01
1.716156660267272711e+09,-5.959639493466036830e-01
1.716156660268382549e+09,-5.968547948499257627e-01
1.716156660269507170e+09,-5.977567556065127574e-01
1.716156660270615816e+09,-5.986451649751833859e-01
1.716156660271748304e+09,-5.995519202154055982e-01
1.716156660272880793e+09,-6.004579065126027793e-01
1.716156660274001598e+09,-6.013537886202299232e-01
1.716156660275150537e+09,-6.022713741880632021e-01
1.716156660276290417e+09,-6.031809385249475852e-01
1.716156660277428150e+09,-6.040880091357665460e-01
1.716156660278574705e+09,-6.050013217002014887e-01
1.716156660279701471e+09,-6.058980962750278865e-01
1.716156660280813217e+09,-6.067821624545056691e-01
1.716156660281940937e+09,-6.076781650626598141e-01
1.716156660283053398e+09,-6.085612869717251794e-01
1.716156660284188747e+09,-6.094618020087125831e-01
1.716156660285320997e+09,-6.103590762968044148e-01
1.716156660286431074e+09,-6.112380195677511452e-01
1.716156660287536383e+09,-6.121124389462905269e-01
1.716156660288664818e+09,-6.130043825212493358e-01
1.716156660289796829e+09,-6.138983685823791170e-01
1.716156660290910482e+09,-6.147770889139876349e-01
1.716156660292046070e+09,-6.156723313759832061e-01
1.716156660293179035e+09,-6.165647151066214748e-01
1.716156660294310808e+09,-6.174553697018930754e-01
1.716156660295443773e+09,-6.183461702656485315e-01
1.716156660296559811e+09,-6.192228852994325905e-01
1.716156660297697067e+09,-6.201154759345712808e-01
1.716156660298823833e+09,-6.209990420679859513e-01
1.716156660299978971e+09,-6.219040378096956090e-01
1.716156660301110744e+09,-6.227899233500074905e-01
1.716156660302223206e+09,-6.236599152340038810e-01
1.716156660303333044e+09,-6.245270870353580861e-01
1.716156660304471731e+09,-6.254160001960373805e-01
1.716156660305607319e+09,-6.263016861751254938e-01
1.716156660306761026e+09,-6.272006773590642625e-01
1.716156660307877779e+09,-6.280700774518238605e-01
1.716156660309015274e+09,-6.289548204135116949e-01
1.716156660310153008e+09,-6.298389347596814458e-01
1.716156660311271429e+09,-6.307072474954975583e-01
1.716156660312409878e+09,-6.315902985315228202e-01
1.716156660313529968e+09,-6.324583109092177802e-01
1.716156660314668179e+09,-6.333395523589763210e-01
1.716156660315776110e+09,-6.341965625997922906e-01
1.716156660316929817e+09,-6.350881545043017828e-01
1.716156660318040609e+09,-6.359457824471481668e-01
1.716156660319173574e+09,-6.368197214888660085e-01
1.716156660320284843e+09,-6.376761306545399854e-01
1.716156660321413994e+09,-6.385455136795221698e-01
1.716156660322551250e+09,-6.394203151284589826e-01
1.716156660323672295e+09,-6.402818362229024673e-01
1.716156660324831724e+09,-6.411720099635194181e-01
1.716156660325971365e+09,-6.420461505617037767e-01
1.716156660327100754e+09,-6.429116048963615659e-01
1.716156660328235626e+09,-6.437804353226848075e-01
1.716156660329353571e+09,-6.446354956205241349e-01
1.716156660330493927e+09,-6.455068671807907554e-01
1.716156660331631184e+09,-6.463750343839499424e-01
1.716156660332770348e+09,-6.472438195370495695e-01
1.716156660333910227e+09,-6.481123094648918448e-01
1.716156660335045815e+09,-6.489766922555377793e-01
1.716156660336160660e+09,-6.498244723068685724e-01
1.716156660337304115e+09,-6.506931698843312351e-01
1.716156660338444710e+09,-6.515588463228608740e-01
1.716156660339563370e+09,-6.524070517901068289e-01
1.716156660340694666e+09,-6.532640081243286101e-01
1.716156660341824770e+09,-6.541192267026947338e-01
1.716156660342956781e+09,-6.549750511726065705e-01
1.716156660344072819e+09,-6.558179772977904554e-01
1.716156660345211506e+09,-6.566771685583000506e-01
1.716156660346344471e+09,-6.575311972308414132e-01
1.716156660347467422e+09,-6.583768448164991627e-01
1.716156660348595142e+09,-6.592252477389849430e-01
1.716156660349705696e+09,-6.600599169626520935e-01
1.716156660350847483e+09,-6.609172113929446812e-01
1.716156660351969242e+09,-6.617586296318088701e-01
1.716156660353107214e+09,-6.626113577795645915e-01
1.716156660354222536e+09,-6.634462809332053457e-01
1.716156660355353594e+09,-6.642921408359727664e-01
1.716156660356467962e+09,-6.651246885680908161e-01
1.716156660357612371e+09,-6.659788201487137904e-01
