1.716156656436687708e+09,-5.050532017820335423e-02
1.716156656437916756e+09,-4.927780308699895861e-02
1.716156656439041376e+09,-4.815451801248987751e-02
1.716156656440155745e+09,-4.704141268533804793e-02
1.716156656441281319e+09,-4.591705509014979564e-02
1.716156656442470074e+09,-4.472952172335592502e-02
1.716156656443601370e+09,-4.359932945925096281e-02
1.716156656444731951e+09,-4.246979600578820735e-02
1.716156656445908785e+09,-4.129399455888903975e-02
1.716156656447046518e+09,-4.015720506041924043e-02
1.716156656448161840e+09,-3.904275784946861089e-02
1.716156656449262381e+09,-3.794303338316379337e-02
1.716156656450361252e+09,-3.684493075758557556e-02
1.716156656451480627e+09,-3.572629274030534458e-02
1.716156656452614069e+09,-3.459355168463324609e-02
1.716156656453739882e+09,-3.346839130829419584e-02
1.716156656454894543e+09,-3.231435494376369566e-02
1.716156656456076860e+09,-3.113263235928286424e-02
1.716156656457220793e+09,-2.998923440367752893e-02
1.716156656458362579e+09,-2.884794207896271626e-02
1.716156656459536791e+09,-2.767419965253822139e-02
1.716156656460668564e+09,-2.654284264858256318e-02
1.716156656461818457e+09,-2.539333768075805950e-02
1.716156656462963820e+09,-2.424832775780028787e-02
1.716156656464079857e+09,-2.313260367236426307e-02
1.716156656465181112e+09,-2.203162914071142564e-02
1.716156656466282845e+09,-2.093015115720571126e-02
1.716156656467385054e+09,-1.982817102498195955e-02
1.716156656468489885e+09,-1.872354465965127973e-02
1.716156656469591856e+09,-1.762175601814598008e-02
1.716156656470739365e+09,-1.647441422640271227e-02
1.716156656471845150e+09,-1.536876907846840626e-02
1.716156656472944736e+09,-1.426930339041218229e-02
1.716156656474069357e+09,-1.314478866564011174e-02
1.716156656475231409e+09,-1.198282829467757667e-02
1.716156656476353884e+09,-1.086042690102006700e-02
1.716156656477483034e+09,-9.731336419877027397e-03
1.716156656478631496e+09,-8.582922339498448225e-03
1.716156656479791880e+09,-7.422576338508196474e-03
1.716156656480905533e+09,-6.308949461471785591e-03
1.716156656482009649e+09,-5.204851374151623668e-03
1.716156656483112335e+09,-4.102177441180273124e-03
1.716156656484213829e+09,-3.000690607835929460e-03
1.716156656485313177e+09,-1.901345897125725519e-03
1.716156656486412764e+09,-8.017604700109659055e-04
1.716156656487511158e+09,2.966338336617673085e-04
1.716156656488609076e+09,1.394550942760268116e-03
1.716156656489713192e+09,2.498665234588958676e-03
1.716156656490811348e+09,3.596816054504386323e-03
1.716156656491925478e+09,4.710936404996175254e-03
1.716156656493108511e+09,5.893952694358081494e-03
1.716156656494283676e+09,7.069093118435404964e-03
1.716156656495430470e+09,8.215852929968609983e-03
1.716156656496578217e+09,9.363555569059557257e-03
1.716156656497750521e+09,1.053580162714816068e-02
1.716156656498898268e+09,1.168347777192049394e-02
1.716156656500048876e+09,1.283399931314769746e-02
1.716156656501201153e+09,1.398617263029199725e-02
1.716156656502358675e+09,1.514357198488380449e-02
1.716156656503512383e+09,1.629713685871920018e-02
1.716156656504631281e+09,1.741587621783304354e-02
1.716156656505789280e+09,1.857368768950031987e-02
1.716156656506943703e+09,1.972789867199848182e-02
1.716156656508115292e+09,2.089924575475320123e-02
1.716156656509299278e+09,2.208295889528938752e-02
1.716156656510458469e+09,2.324185225229466120e-02
1.716156656511612654e+09,2.439570907893045051e-02
1.716156656512765884e+09,2.554858004402541655e-02
1.716156656513918638e+09,2.670094036387411426e-02
1.716156656515035629e+09,2.781751627289752796e-02
1.716156656516190290e+09,2.897171181819432548e-02
1.716156656517342806e+09,3.012372394383429006e-02
1.716156656518494606e+09,3.127498115054481997e-02
1.716156656519648552e+09,3.242834150525465697e-02
1.716156656520804644e+09,3.358380323554796543e-02
1.716156656521958351e+09,3.473683733265961471e-02
1.716156656523077011e+09,3.585480021973590919e-02
1.716156656524260044e+09,3.703704716440222450e-02
1.716156656525431156e+09,3.820733005126782794e-02
1.716156656526584625e+09,3.935993123950972533e-02
1.716156656527756214e+09,4.053058498930886544e-02
1.716156656528914690e+09,4.168808148722460277e-02
1.716156656530032873e+09,4.280526626279853447e-02
1.716156656531199932e+09,4.397122610595020215e-02
1.716156656532352686e+09,4.512283551953117505e-02
1.716156656533504963e+09,4.627390864566750805e-02
1.716156656534659147e+09,4.742682553439443727e-02
1.716156656535811186e+09,4.857753601004751592e-02
1.716156656536964893e+09,4.972984887911315044e-02
1.716156656538082838e+09,5.084637906103163518e-02
1.716156656539195299e+09,5.195736947530936456e-02
1.716156656540308714e+09,5.306924791918445072e-02
1.716156656541421413e+09,5.418034636838930246e-02
1.716156656542534590e+09,5.529185384461945268e-02
1.716156656543644428e+09,5.639996025854339401e-02
1.716156656544797421e+09,5.755107949405609963e-02
1.716156656546059847e+09,5.881136728338152986e-02
1.716156656547179699e+09,5.992924390226139070e-02
1.716156656548296213e+09,6.104371373079253704e-02
1.716156656549410820e+09,6.215620380146063412e-02
1.716156656550535679e+09,6.327884810851998332e-02
1.716156656551680088e+09,6.442092207454876152e-02
1.716156656552843094e+09,6.558146829626758378e-02
1.716156656554009438e+09,6.674525623086113857e-02
1.716156656555119514e+09,6.785281636651865900e-02
1.716156656556228876e+09,6.895957933612398283e-02
1.716156656557337046e+09,7.006506827515164570e-02
1.716156656558444977e+09,7.117023335750682911e-02
1.716156656559552908e+09,7.227531107759783968e-02
1.716156656560661316e+09,7.338077563054128116e-02
1.716156656561769724e+09,7.448615003020379877e-02
1.716156656562876940e+09,7.559024423633564638e-02
1.716156656563984394e+09,7.669448349070787097e-02
1.716156656565092087e+09,7.779886637870742083e-02
1.716156656566201448e+09,7.890481753551528699e-02
1.716156656567309380e+09,8.000924566014773476e-02
1.716156656568435192e+09,8.113139803138673389e-02
1.716156656569544077e+09,8.223657720195705345e-02
1.716156656570652485e+09,8.334118007407655127e-02
1.716156656571760178e+09,8.444496785495418656e-02
1.716156656572868347e+09,8.554912711234974321e-02
1.716156656573978901e+09,8.665555652954852472e-02
1.716156656575090170e+09,8.776259156778219717e-02
1.716156656576200724e+09,8.886880580066326696e-02
1.716156656577310801e+09,8.997443552589344529e-02
1.716156656578418493e+09,9.107758010189169473e-02
1.716156656579525948e+09,9.218037552377673916e-02
1.716156656580633163e+09,9.328282051160009802e-02
1.716156656581740618e+09,9.438538849572403189e-02
1.716156656582848072e+09,9.548784072042565407e-02
1.716156656583956003e+09,9.659065044116699195e-02
1.716156656585065126e+09,9.769452798632254076e-02
1.716156656586173296e+09,9.879733634365121808e-02
1.716156656587283611e+09,9.990215840667336644e-02
1.716156656588390827e+09,1.010037737196845531e-01
1.716156656589498281e+09,1.021055023819595758e-01
1.716156656590605259e+09,1.032066315256345290e-01
1.716156656591722488e+09,1.043178302696011750e-01
1.716156656592830896e+09,1.054201264758916068e-01
